<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2019.04.19,15:00:00,104.15,109.80,104.15,105.66,100,0,0
2019.04.22,15:00:00,107.07,107.15,99.68,101.21,100,0,0
2019.04.23,15:00:00,99.76,105.07,97.95,101.59,100,0,0
2019.04.24,15:00:00,100.70,104.05,99.11,103.13,100,0,0
2019.04.25,15:00:00,102.25,105.63,100.42,100.58,100,0,0
2019.04.26,15:00:00,94.85,98.15,91.45,93.40,100,0,0
2019.04.29,15:00:00,94.14,98.30,91.70,94.05,100,0,0
2019.04.30,15:00:00,94.84,96.35,87.06,90.20,100,0,0
2019.05.06,15:00:00,81.10,83.85,81.10,81.10,100,0,0
2019.05.07,15:00:00,80.65,81.10,73.25,77.30,100,0,0
2019.05.08,15:00:00,74.47,81.30,74.24,79.13,100,0,0
2019.05.09,15:00:00,78.52,81.00,77.43,77.77,100,0,0
2019.05.10,15:00:00,80.90,85.63,79.81,85.63,100,0,0
2019.05.13,15:00:00,85.63,86.93,83.08,83.25,100,0,0
2019.05.14,15:00:00,82.95,87.09,82.95,84.28,100,0,0
2019.05.15,15:00:00,86.28,86.45,83.17,85.49,100,0,0
2019.05.16,15:00:00,85.65,85.65,82.91,83.67,100,0,0
2019.05.17,15:00:00,84.31,84.60,77.86,78.79,100,0,0
2019.05.20,15:00:00,78.65,84.14,77.09,81.99,100,0,0
2019.05.21,15:00:00,81.98,86.07,81.28,84.19,100,0,0
2019.05.22,15:00:00,83.60,84.87,81.65,82.84,100,0,0
2019.05.23,15:00:00,83.10,84.07,80.65,81.05,100,0,0
2019.05.24,15:00:00,81.35,83.35,81.03,81.93,100,0,0
2019.05.27,15:00:00,82.03,90.15,81.47,89.03,100,0,0
2019.05.28,15:00:00,88.85,89.05,86.31,89.05,100,0,0
2019.05.29,15:00:00,87.68,89.45,86.95,87.61,100,0,0
2019.05.30,15:00:00,86.30,87.05,83.45,84.84,100,0,0
2019.05.31,15:00:00,85.58,85.94,83.61,83.64,100,0,0
2019.06.03,15:00:00,84.86,86.56,84.14,84.32,100,0,0
2019.06.04,15:00:00,83.38,85.59,82.95,84.65,100,0,0
2019.06.05,15:00:00,86.73,87.65,85.17,85.34,100,0,0
2019.06.06,15:00:00,84.68,86.65,83.70,84.93,100,0,0
2019.06.10,15:00:00,84.65,85.58,76.92,79.23,100,0,0
2019.06.11,15:00:00,79.13,87.24,78.75,87.24,100,0,0
2019.06.12,15:00:00,87.25,88.04,85.65,86.00,100,0,0
2019.06.13,15:00:00,85.65,87.02,84.85,85.74,100,0,0
2019.06.14,15:00:00,85.53,86.73,82.45,82.58,100,0,0
2019.06.17,15:00:00,83.16,83.50,81.09,81.98,100,0,0
2019.06.18,15:00:00,82.17,85.25,81.35,84.07,100,0,0
2019.06.19,15:00:00,91.65,91.93,86.63,86.71,100,0,0
2019.06.20,15:00:00,86.89,95.46,86.70,93.11,100,0,0
2019.06.21,15:00:00,96.15,102.51,96.15,102.51,100,0,0
2019.06.24,15:00:00,105.35,107.05,99.25,101.39,100,0,0
2019.06.25,15:00:00,100.65,102.65,97.60,102.10,100,0,0
2019.06.26,15:00:00,97.15,99.54,94.22,94.82,100,0,0
2019.06.27,15:00:00,96.58,101.19,96.16,97.95,100,0,0
2019.06.28,15:00:00,97.75,98.92,95.75,97.51,100,0,0
2019.07.01,15:00:00,102.65,104.61,100.21,101.51,100,0,0
2019.07.02,15:00:00,101.51,102.00,97.99,99.05,100,0,0
2019.07.03,15:00:00,98.15,98.15,95.05,95.81,100,0,0
2019.07.04,15:00:00,97.15,97.76,93.22,94.33,100,0,0
2019.07.05,15:00:00,94.46,95.45,92.96,94.75,100,0,0
2019.07.08,15:00:00,93.65,94.64,89.36,91.12,100,0,0
2019.07.09,15:00:00,90.85,92.41,88.26,91.35,100,0,0
2019.07.10,15:00:00,91.65,91.95,88.52,88.93,100,0,0
2019.07.11,15:00:00,91.04,91.53,88.76,89.25,100,0,0
2019.07.12,15:00:00,89.25,91.51,88.75,90.53,100,0,0
2019.07.15,15:00:00,88.73,96.65,86.22,93.32,100,0,0
2019.07.16,15:00:00,91.95,93.65,91.66,92.21,100,0,0
2019.07.17,15:00:00,91.63,94.45,91.63,92.34,100,0,0
2019.07.18,15:00:00,90.66,91.71,89.65,89.93,100,0,0
2019.07.19,15:00:00,90.49,93.40,90.49,91.16,100,0,0
2019.07.22,15:00:00,91.16,91.59,88.65,90.03,100,0,0
2019.07.23,15:00:00,90.14,91.30,89.67,91.11,100,0,0
2019.07.24,15:00:00,91.39,94.15,91.33,92.61,100,0,0
2019.07.25,15:00:00,92.03,93.45,91.44,93.15,100,0,0
2019.07.26,15:00:00,92.45,92.67,90.65,91.10,100,0,0
2019.07.29,15:00:00,91.11,91.45,89.45,90.25,100,0,0
2019.07.30,15:00:00,90.48,93.50,90.48,91.53,100,0,0
2019.07.31,15:00:00,90.35,91.25,90.14,90.64,100,0,0
2019.08.01,15:00:00,90.11,91.15,89.15,89.47,100,0,0
2019.08.02,15:00:00,85.85,87.32,85.15,86.32,100,0,0
2019.08.05,15:00:00,86.13,86.13,82.45,82.47,100,0,0
2019.08.06,15:00:00,79.10,80.14,75.92,79.16,100,0,0
2019.08.07,15:00:00,79.16,79.60,76.97,77.04,100,0,0
2019.08.08,15:00:00,78.45,80.52,77.66,78.20,100,0,0
2019.08.09,15:00:00,79.49,79.55,75.25,77.04,100,0,0
2019.08.12,15:00:00,77.26,78.95,77.26,78.85,100,0,0
2019.08.13,15:00:00,77.37,78.24,75.97,76.06,100,0,0
2019.08.14,15:00:00,78.07,78.45,76.82,76.85,100,0,0
2019.08.15,15:00:00,74.04,77.95,73.65,77.42,100,0,0
2019.08.16,15:00:00,77.15,80.51,76.77,79.05,100,0,0
2019.08.19,15:00:00,81.32,87.04,80.10,87.04,100,0,0
2019.08.20,15:00:00,88.15,91.14,85.85,86.17,100,0,0
2019.08.21,15:00:00,85.23,87.85,85.20,86.85,100,0,0
2019.08.22,15:00:00,87.04,87.70,85.65,87.31,100,0,0
2019.08.23,15:00:00,88.55,92.64,87.46,87.91,100,0,0
2019.08.26,15:00:00,84.26,87.35,84.26,86.35,100,0,0
2019.08.27,15:00:00,87.53,92.45,87.15,90.15,100,0,0
2019.08.28,15:00:00,89.15,90.75,88.15,89.75,100,0,0
2019.08.29,15:00:00,89.10,91.26,88.25,89.53,100,0,0
2019.08.30,15:00:00,91.52,92.95,87.23,88.21,100,0,0
2019.09.02,15:00:00,88.33,97.12,88.33,97.12,100,0,0
2019.09.03,15:00:00,98.25,99.66,94.95,99.65,100,0,0
2019.09.04,15:00:00,99.03,108.15,98.75,106.12,100,0,0
2019.09.05,15:00:00,112.15,116.82,112.15,116.82,100,0,0
2019.09.06,15:00:00,123.15,124.14,114.54,122.73,100,0,0
2019.09.09,15:00:00,123.65,128.91,121.85,126.68,100,0,0
2019.09.10,15:00:00,124.15,127.59,120.36,122.34,100,0,0
2019.09.11,15:00:00,123.66,123.66,115.90,117.45,100,0,0
2019.09.12,15:00:00,119.15,120.53,116.75,120.00,100,0,0
2019.09.16,15:00:00,119.94,120.10,115.33,117.05,100,0,0
2019.09.17,15:00:00,116.15,116.91,112.26,115.34,100,0,0
2019.09.18,15:00:00,115.72,115.72,107.43,109.24,100,0,0
2019.09.19,15:00:00,110.07,111.93,108.65,111.46,100,0,0
2019.09.20,15:00:00,111.95,111.95,108.15,109.85,100,0,0
2019.09.23,15:00:00,108.16,112.65,106.65,111.05,100,0,0
2019.09.24,15:00:00,111.90,115.15,109.16,110.85,100,0,0
2019.09.25,15:00:00,108.15,109.04,103.96,104.34,100,0,0
2019.09.26,15:00:00,103.01,104.80,98.95,100.65,100,0,0
2019.09.27,15:00:00,101.55,101.81,99.65,101.16,100,0,0
2019.09.30,15:00:00,100.45,102.15,98.05,98.35,100,0,0
2019.10.08,15:00:00,100.15,101.45,98.74,98.89,100,0,0
2019.10.09,15:00:00,98.15,100.93,96.17,100.76,100,0,0
2019.10.10,15:00:00,101.14,102.22,98.95,101.61,100,0,0
2019.10.11,15:00:00,102.13,109.95,100.38,106.52,100,0,0
2019.10.14,15:00:00,109.25,110.65,106.15,106.35,100,0,0
2019.10.15,15:00:00,104.65,105.63,99.00,99.43,100,0,0
2019.10.16,15:00:00,99.65,101.01,98.28,98.35,100,0,0
2019.10.17,15:00:00,98.15,99.94,98.03,99.24,100,0,0
2019.10.18,15:00:00,99.25,100.85,96.14,97.09,100,0,0
2019.10.21,15:00:00,96.18,96.18,92.59,95.37,100,0,0
2019.10.22,15:00:00,95.34,98.05,94.48,98.01,100,0,0
2019.10.23,15:00:00,98.13,98.45,95.65,96.00,100,0,0
2019.10.24,15:00:00,96.55,98.12,95.15,97.15,100,0,0
2019.10.25,15:00:00,97.03,99.93,95.18,99.26,100,0,0
2019.10.28,15:00:00,105.15,107.14,101.83,104.72,100,0,0
2019.10.29,15:00:00,103.15,103.15,98.11,98.15,100,0,0
2019.10.30,15:00:00,97.15,97.80,95.65,96.91,100,0,0
2019.10.31,15:00:00,96.96,98.02,96.07,96.36,100,0,0
2019.11.01,15:00:00,96.16,98.65,95.90,97.98,100,0,0
2019.11.04,15:00:00,97.99,100.00,97.95,98.18,100,0,0
2019.11.05,15:00:00,98.71,104.90,98.32,102.88,100,0,0
2019.11.06,15:00:00,102.52,102.98,98.98,99.13,100,0,0
2019.11.07,15:00:00,93.25,96.58,92.03,94.23,100,0,0
2019.11.08,15:00:00,96.13,96.52,94.19,94.38,100,0,0
2019.11.11,15:00:00,93.15,94.79,92.49,93.45,100,0,0
2019.11.12,15:00:00,93.44,94.14,91.49,94.13,100,0,0
2019.11.13,15:00:00,94.12,94.41,93.19,93.79,100,0,0
2019.11.14,15:00:00,94.35,94.65,92.95,93.65,100,0,0
2019.11.15,15:00:00,93.65,94.10,91.96,92.32,100,0,0
2019.11.18,15:00:00,91.70,95.70,91.45,94.50,100,0,0
2019.11.19,15:00:00,94.45,96.80,93.98,96.35,100,0,0
2019.11.20,15:00:00,96.65,96.99,94.84,94.85,100,0,0
2019.11.21,15:00:00,94.25,95.85,93.64,94.07,100,0,0
2019.11.22,15:00:00,94.09,96.94,93.70,94.42,100,0,0
2019.11.25,15:00:00,93.95,94.41,91.25,92.08,100,0,0
2019.11.26,15:00:00,92.42,92.78,89.56,91.15,100,0,0
2019.11.27,15:00:00,90.51,91.64,89.44,90.30,100,0,0
2019.11.28,15:00:00,90.39,91.50,90.17,90.61,100,0,0
2019.11.29,15:00:00,90.66,91.65,89.90,90.39,100,0,0
2019.12.02,15:00:00,91.50,93.81,90.68,91.10,100,0,0
2019.12.03,15:00:00,90.15,91.03,87.36,90.15,100,0,0
2019.12.04,15:00:00,87.65,89.65,87.65,89.05,100,0,0
2019.12.05,15:00:00,88.90,94.64,88.90,93.99,100,0,0
2019.12.06,15:00:00,94.05,96.80,93.27,96.25,100,0,0
2019.12.09,15:00:00,97.65,98.81,95.97,96.75,100,0,0
2019.12.10,15:00:00,96.68,98.74,95.68,98.05,100,0,0
2019.12.11,15:00:00,97.65,101.65,97.55,99.19,100,0,0
2019.12.12,15:00:00,99.15,99.92,97.15,98.12,100,0,0
2019.12.13,15:00:00,102.19,108.02,101.25,108.02,100,0,0
2019.12.16,15:00:00,108.15,114.73,105.15,113.18,100,0,0
2019.12.17,15:00:00,112.95,122.95,110.95,112.18,100,0,0
2019.12.18,15:00:00,113.15,115.61,111.75,112.38,100,0,0
2019.12.19,15:00:00,112.44,113.45,108.95,111.65,100,0,0
2019.12.20,15:00:00,112.14,114.47,110.20,110.51,100,0,0
2019.12.23,15:00:00,108.07,111.14,104.25,104.31,100,0,0
2019.12.24,15:00:00,106.03,106.33,104.21,105.72,100,0,0
2019.12.25,15:00:00,105.15,107.22,103.70,104.25,100,0,0
2019.12.26,15:00:00,105.10,109.33,103.50,108.95,100,0,0
2019.12.27,15:00:00,108.86,110.13,102.84,103.90,100,0,0
2019.12.30,15:00:00,101.65,111.62,100.45,110.43,100,0,0
2019.12.31,15:00:00,108.65,110.15,106.86,108.26,100,0,0
2020.01.02,15:00:00,112.26,114.95,109.32,111.48,100,0,0
2020.01.03,15:00:00,111.19,113.57,110.15,110.40,100,0,0
2020.01.06,15:00:00,109.15,118.19,107.36,113.94,100,0,0
2020.01.07,15:00:00,114.54,115.98,112.26,114.04,100,0,0
2020.01.08,15:00:00,112.15,112.85,107.25,108.56,100,0,0
2020.01.09,15:00:00,110.92,114.01,110.15,110.92,100,0,0
2020.01.10,15:00:00,113.64,114.13,109.92,110.96,100,0,0
2020.01.13,15:00:00,110.75,112.64,108.66,112.57,100,0,0
2020.01.14,15:00:00,113.05,113.65,109.56,110.00,100,0,0
2020.01.15,15:00:00,109.60,110.47,107.49,108.97,100,0,0
2020.01.16,15:00:00,109.14,109.65,107.75,108.11,100,0,0
2020.01.17,15:00:00,109.04,111.93,108.65,109.84,100,0,0
2020.01.20,15:00:00,109.88,112.15,108.13,111.57,100,0,0
2020.01.21,15:00:00,111.15,111.55,108.01,108.49,100,0,0
2020.01.22,15:00:00,107.31,111.59,105.19,110.84,100,0,0
2020.01.23,15:00:00,110.14,113.03,106.03,108.20,100,0,0
2020.02.03,15:00:00,97.30,97.30,97.30,97.30,100,0,0
2020.02.04,15:00:00,90.15,98.81,90.15,96.88,100,0,0
2020.02.05,15:00:00,97.63,103.26,96.34,98.75,100,0,0
2020.02.06,15:00:00,98.15,104.25,97.46,102.87,100,0,0
2020.02.07,15:00:00,101.35,105.65,101.30,103.84,100,0,0
2020.02.10,15:00:00,102.63,105.86,102.40,103.93,100,0,0
2020.02.11,15:00:00,104.48,105.55,103.03,103.15,100,0,0
2020.02.12,15:00:00,102.70,110.95,102.16,108.74,100,0,0
2020.02.13,15:00:00,108.70,111.23,105.48,109.15,100,0,0
2020.02.14,15:00:00,108.36,120.15,108.15,118.05,100,0,0
2020.02.17,15:00:00,120.59,129.15,118.13,126.69,100,0,0
2020.02.18,15:00:00,124.15,126.65,120.81,122.30,100,0,0
2020.02.19,15:00:00,121.15,125.95,120.15,120.61,100,0,0
2020.02.20,15:00:00,120.73,132.76,119.61,132.76,100,0,0
2020.02.21,15:00:00,139.15,146.12,137.15,146.12,100,0,0
2020.02.24,15:00:00,143.15,148.95,142.09,146.47,100,0,0
2020.02.25,15:00:00,140.15,146.15,133.05,145.15,100,0,0
2020.02.26,15:00:00,141.15,142.15,130.55,130.55,100,0,0
2020.02.27,15:00:00,132.43,139.14,130.21,133.37,100,0,0
2020.02.28,15:00:00,125.03,129.63,120.84,122.64,100,0,0
2020.03.02,15:00:00,127.15,132.05,124.23,130.15,100,0,0
2020.03.03,15:00:00,134.15,138.95,128.53,129.32,100,0,0
2020.03.04,15:00:00,128.97,134.13,126.17,132.65,100,0,0
2020.03.05,15:00:00,135.51,139.72,129.95,134.71,100,0,0
2020.03.06,15:00:00,130.15,132.11,127.35,128.37,100,0,0
2020.03.09,15:00:00,121.91,124.65,118.35,119.75,100,0,0
2020.03.10,15:00:00,121.15,126.61,117.65,125.39,100,0,0
2020.03.11,15:00:00,125.02,125.80,121.07,121.29,100,0,0
2020.03.12,15:00:00,119.00,122.13,117.15,118.88,100,0,0
2020.03.13,15:00:00,111.70,120.04,111.15,117.27,100,0,0
2020.03.16,15:00:00,117.32,117.35,107.25,108.99,100,0,0
2020.03.17,15:00:00,112.95,113.16,105.95,111.45,100,0,0
2020.03.18,15:00:00,112.93,114.56,108.03,108.15,100,0,0
2020.03.19,15:00:00,109.23,113.56,104.16,112.38,100,0,0
2020.03.20,15:00:00,114.07,114.17,110.03,112.15,100,0,0
2020.03.23,15:00:00,107.15,110.08,106.33,107.16,100,0,0
2020.03.24,15:00:00,110.84,113.65,107.26,113.10,100,0,0
2020.03.25,15:00:00,117.03,117.28,112.66,113.31,100,0,0
2020.03.26,15:00:00,111.32,112.14,110.04,110.15,100,0,0
2020.03.27,15:00:00,112.16,113.05,109.20,110.79,100,0,0
2020.03.30,15:00:00,108.15,109.15,106.15,108.13,100,0,0
2020.03.31,15:00:00,109.24,109.97,107.36,107.75,100,0,0
2020.04.01,15:00:00,107.15,110.15,107.15,107.96,100,0,0
2020.04.02,15:00:00,107.51,113.05,107.00,113.02,100,0,0
2020.04.03,15:00:00,111.70,112.85,109.40,109.96,100,0,0
2020.04.07,15:00:00,113.95,114.77,112.51,113.59,100,0,0
2020.04.08,15:00:00,112.00,113.50,111.65,112.58,100,0,0
2020.04.09,15:00:00,114.55,123.84,114.55,123.84,100,0,0
2020.04.10,15:00:00,122.18,122.50,114.45,116.24,100,0,0
2020.04.13,15:00:00,113.04,118.75,111.55,118.40,100,0,0
2020.04.14,15:00:00,117.00,121.20,117.00,119.86,100,0,0
2020.04.15,15:00:00,118.57,119.69,115.80,116.62,100,0,0
2020.04.16,15:00:00,115.01,118.48,115.01,117.00,100,0,0
2020.04.17,15:00:00,117.50,120.41,117.39,117.91,100,0,0
2020.04.20,15:00:00,117.00,120.30,117.00,119.13,100,0,0
2020.04.21,15:00:00,117.11,118.00,114.85,116.11,100,0,0
2020.04.22,15:00:00,114.97,116.25,114.02,115.90,100,0,0
2020.04.23,15:00:00,116.18,116.18,113.76,113.94,100,0,0
2020.04.24,15:00:00,113.69,114.39,110.02,110.58,100,0,0
2020.04.27,15:00:00,111.00,112.90,110.00,111.50,100,0,0
2020.04.28,15:00:00,113.69,115.10,110.85,112.99,100,0,0
2020.04.29,15:00:00,112.07,115.78,112.07,113.91,100,0,0
2020.04.30,15:00:00,115.21,120.20,115.20,119.45,100,0,0
2020.05.06,15:00:00,117.00,121.38,116.32,121.23,100,0,0
2020.05.07,15:00:00,121.80,121.80,118.65,118.79,100,0,0
2020.05.08,15:00:00,120.80,124.15,119.60,120.52,100,0,0
2020.05.11,15:00:00,120.86,121.81,117.66,119.07,100,0,0
2020.05.12,15:00:00,119.45,119.98,117.17,119.30,100,0,0
2020.05.13,15:00:00,119.00,121.50,118.07,120.25,100,0,0
2020.05.14,15:00:00,119.50,119.58,117.03,117.60,100,0,0
2020.05.15,15:00:00,118.30,119.13,116.77,117.88,100,0,0
2020.05.18,15:00:00,117.01,118.88,115.77,117.13,100,0,0
2020.05.19,15:00:00,118.98,120.50,117.48,117.78,100,0,0
2020.05.20,15:00:00,117.49,117.65,115.23,115.66,100,0,0
2020.05.21,15:00:00,116.00,116.50,112.64,112.81,100,0,0
2020.05.22,15:00:00,112.81,114.39,111.00,111.10,100,0,0
2020.05.25,15:00:00,111.00,112.30,110.30,111.47,100,0,0
2020.05.26,15:00:00,112.33,114.18,112.01,113.09,100,0,0
2020.05.27,15:00:00,112.66,113.10,110.40,110.97,100,0,0
2020.05.28,15:00:00,111.10,114.00,110.00,111.40,100,0,0
2020.05.29,15:00:00,107.59,108.79,105.00,107.29,100,0,0
2020.06.01,15:00:00,111.33,117.66,110.01,116.56,100,0,0
2020.06.02,15:00:00,115.50,116.54,113.35,113.86,100,0,0
2020.06.03,15:00:00,114.50,115.50,112.32,112.35,100,0,0
2020.06.04,15:00:00,112.36,113.25,110.31,111.00,100,0,0
2020.06.05,15:00:00,111.50,113.68,110.50,112.96,100,0,0
2020.06.08,15:00:00,113.11,114.83,112.59,112.70,100,0,0
2020.06.09,15:00:00,112.96,117.50,112.60,116.31,100,0,0
2020.06.10,15:00:00,114.51,118.88,114.51,117.80,100,0,0
2020.06.11,15:00:00,117.56,125.48,117.21,118.88,100,0,0
2020.06.12,15:00:00,116.00,121.00,115.60,119.84,100,0,0
2020.06.15,15:00:00,120.00,124.99,119.07,119.22,100,0,0
2020.06.16,15:00:00,121.88,122.60,119.21,120.60,100,0,0
2020.06.17,15:00:00,120.50,120.50,117.60,118.90,100,0,0
2020.06.18,15:00:00,118.90,122.30,117.88,119.98,100,0,0
2020.06.19,15:00:00,120.28,127.86,120.00,125.25,100,0,0
2020.06.22,15:00:00,125.34,134.46,125.34,128.80,100,0,0
2020.06.23,15:00:00,127.02,129.80,126.50,128.73,100,0,0
2020.06.24,15:00:00,129.62,130.47,126.29,128.02,100,0,0
2020.06.29,15:00:00,128.23,130.20,125.45,126.72,100,0,0
2020.06.30,15:00:00,127.99,135.65,127.27,133.08,100,0,0
2020.07.01,15:00:00,133.08,135.58,128.90,132.00,100,0,0
2020.07.02,15:00:00,131.52,145.20,131.00,145.20,100,0,0
2020.07.03,15:00:00,150.00,159.72,148.00,158.01,100,0,0
2020.07.06,15:00:00,160.05,173.81,160.01,173.81,100,0,0
2020.07.07,15:00:00,179.00,179.66,163.12,164.55,100,0,0
2020.07.08,15:00:00,164.55,181.01,163.10,178.61,100,0,0
2020.07.09,15:00:00,171.12,187.99,171.10,177.51,100,0,0
2020.07.10,15:00:00,172.99,176.60,170.66,172.18,100,0,0
2020.07.13,15:00:00,169.00,181.75,168.00,174.18,100,0,0
2020.07.14,15:00:00,170.88,177.50,167.00,171.02,100,0,0
2020.07.15,15:00:00,174.02,175.00,164.37,166.93,100,0,0
2020.07.16,15:00:00,166.59,170.27,150.97,152.08,100,0,0
2020.07.17,15:00:00,155.12,155.66,146.66,149.44,100,0,0
2020.07.20,15:00:00,153.20,157.06,146.80,153.43,100,0,0
2020.07.21,15:00:00,153.33,154.80,148.53,149.95,100,0,0
2020.07.22,15:00:00,149.70,157.51,149.18,151.91,100,0,0
2020.07.23,15:00:00,149.85,153.60,146.33,150.52,100,0,0
2020.07.24,15:00:00,150.00,151.99,139.42,140.40,100,0,0
2020.07.27,15:00:00,141.09,142.40,135.85,138.61,100,0,0
2020.07.28,15:00:00,142.01,142.45,135.55,137.60,100,0,0
2020.07.29,15:00:00,138.60,142.75,137.19,141.88,100,0,0
2020.07.30,15:00:00,141.80,141.80,138.66,138.87,100,0,0
2020.07.31,15:00:00,139.90,148.68,139.21,143.09,100,0,0
2020.08.03,15:00:00,146.50,148.12,143.01,147.12,100,0,0
2020.08.04,15:00:00,147.45,150.73,145.60,146.86,100,0,0
2020.08.05,15:00:00,146.89,149.45,145.00,147.05,100,0,0
2020.08.06,15:00:00,146.77,149.49,143.08,148.88,100,0,0
2020.08.07,15:00:00,146.01,146.02,137.00,140.60,100,0,0
2020.08.10,15:00:00,138.21,144.43,138.01,141.83,100,0,0
2020.08.11,15:00:00,141.01,143.68,138.43,138.82,100,0,0
2020.08.12,15:00:00,139.25,140.49,134.01,139.09,100,0,0
2020.08.13,15:00:00,139.99,141.28,138.81,139.30,100,0,0
2020.08.14,15:00:00,139.30,141.84,138.50,141.84,100,0,0
2020.08.17,15:00:00,146.20,152.00,146.00,148.28,100,0,0
2020.08.18,15:00:00,147.05,147.77,144.11,145.80,100,0,0
2020.08.19,15:00:00,144.91,145.45,140.58,140.89,100,0,0
2020.08.20,15:00:00,137.70,140.78,137.50,140.00,100,0,0
2020.08.21,15:00:00,140.99,142.60,138.00,141.20,100,0,0
2020.08.24,15:00:00,142.40,146.14,137.65,143.59,100,0,0
2020.08.25,15:00:00,148.39,164.27,146.51,155.97,100,0,0
2020.08.26,15:00:00,156.51,157.98,152.61,153.80,100,0,0
2020.08.27,15:00:00,154.15,160.66,152.88,155.70,100,0,0
2020.08.28,15:00:00,156.00,170.19,153.68,165.07,100,0,0
2020.08.31,15:00:00,168.00,175.93,166.98,167.92,100,0,0
2020.09.01,15:00:00,168.00,172.06,162.91,169.90,100,0,0
2020.09.02,15:00:00,171.00,179.78,168.00,174.01,100,0,0
2020.09.03,15:00:00,171.64,176.44,166.16,166.91,100,0,0
2020.09.04,15:00:00,162.25,166.30,161.01,163.18,100,0,0
2020.09.07,15:00:00,164.01,165.00,156.17,156.95,100,0,0
2020.09.08,15:00:00,158.16,161.18,155.02,157.30,100,0,0
2020.09.09,15:00:00,154.12,155.88,151.00,151.01,100,0,0
2020.09.10,15:00:00,153.00,154.50,147.50,147.99,100,0,0
2020.09.11,15:00:00,146.63,149.71,144.00,148.23,100,0,0
2020.09.14,15:00:00,148.80,153.50,148.00,150.18,100,0,0
2020.09.15,15:00:00,149.80,154.15,148.50,153.70,100,0,0
2020.09.16,15:00:00,153.00,154.50,148.40,150.08,100,0,0
2020.09.17,15:00:00,148.02,150.51,145.33,148.04,100,0,0
2020.09.18,15:00:00,148.20,162.80,146.50,162.10,100,0,0
