<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2019.05.22,15:00:00,305.77,309.90,299.02,306.00,100,0,0
2019.05.23,15:00:00,305.01,307.68,299.76,300.10,100,0,0
2019.05.24,15:00:00,300.00,303.90,294.58,297.00,100,0,0
2019.05.27,15:00:00,297.89,301.60,292.39,297.02,100,0,0
2019.05.28,15:00:00,296.00,302.96,295.36,300.59,100,0,0
2019.05.29,15:00:00,301.50,305.70,296.23,303.50,100,0,0
2019.05.30,15:00:00,300.40,304.80,296.97,302.76,100,0,0
2019.05.31,15:00:00,302.76,319.30,300.02,315.85,100,0,0
2019.06.03,15:00:00,315.00,317.75,310.85,316.22,100,0,0
2019.06.04,15:00:00,315.13,316.17,299.00,304.16,100,0,0
2019.06.05,15:00:00,306.67,307.67,291.16,292.88,100,0,0
2019.06.06,15:00:00,297.78,301.98,268.01,292.65,100,0,0
2019.06.10,15:00:00,292.93,299.99,285.02,292.88,100,0,0
2019.06.11,15:00:00,290.81,300.98,290.60,298.71,100,0,0
2019.06.12,15:00:00,297.99,298.78,293.01,296.00,100,0,0
2019.06.13,15:00:00,296.01,301.90,289.88,298.99,100,0,0
2019.06.14,15:00:00,301.80,309.94,300.00,303.95,100,0,0
2019.06.17,15:00:00,301.99,305.99,297.68,302.10,100,0,0
2019.06.18,15:00:00,301.89,302.21,297.00,301.90,100,0,0
2019.06.19,15:00:00,308.00,311.82,306.11,307.85,100,0,0
2019.06.20,15:00:00,306.50,325.15,306.50,324.00,100,0,0
2019.06.21,15:00:00,324.09,325.70,317.20,318.61,100,0,0
2019.06.24,15:00:00,318.88,328.32,317.20,324.80,100,0,0
2019.06.25,15:00:00,323.10,327.45,318.25,327.00,100,0,0
2019.06.26,15:00:00,327.00,336.70,323.14,333.14,100,0,0
2019.06.27,15:00:00,332.80,341.40,332.15,334.55,100,0,0
2019.06.28,15:00:00,339.90,340.00,335.68,338.00,100,0,0
2019.07.01,15:00:00,343.01,354.50,341.44,350.60,100,0,0
2019.07.02,15:00:00,350.02,356.62,344.88,348.30,100,0,0
2019.07.03,15:00:00,346.11,347.88,331.66,335.80,100,0,0
2019.07.04,15:00:00,336.80,338.88,325.20,325.60,100,0,0
2019.07.05,15:00:00,328.80,346.18,327.40,343.15,100,0,0
2019.07.08,15:00:00,332.12,338.90,322.02,332.00,100,0,0
2019.07.09,15:00:00,331.19,335.87,327.66,330.15,100,0,0
2019.07.10,15:00:00,333.99,337.99,328.46,334.97,100,0,0
2019.07.11,15:00:00,334.00,337.05,328.03,331.68,100,0,0
2019.07.12,15:00:00,329.69,339.09,329.00,336.00,100,0,0
2019.07.15,15:00:00,334.95,334.95,328.81,331.38,100,0,0
2019.07.16,15:00:00,331.00,332.88,323.26,325.55,100,0,0
2019.07.17,15:00:00,324.47,330.09,324.15,326.32,100,0,0
2019.07.18,15:00:00,326.60,329.80,324.03,326.25,100,0,0
2019.07.19,15:00:00,327.50,329.00,323.20,326.23,100,0,0
2019.07.22,15:00:00,326.23,330.33,322.00,326.80,100,0,0
2019.07.23,15:00:00,326.66,326.66,316.00,319.94,100,0,0
2019.07.24,15:00:00,320.81,333.98,320.81,332.02,100,0,0
2019.07.25,15:00:00,331.44,334.70,327.39,329.18,100,0,0
2019.07.26,15:00:00,327.04,339.55,327.02,337.80,100,0,0
2019.07.29,15:00:00,338.90,339.63,331.30,334.69,100,0,0
2019.07.30,15:00:00,334.58,337.98,332.01,334.96,100,0,0
2019.07.31,15:00:00,334.00,335.37,331.01,332.00,100,0,0
2019.08.01,15:00:00,332.57,333.80,327.41,329.30,100,0,0
2019.08.02,15:00:00,322.02,333.00,322.02,332.81,100,0,0
2019.08.05,15:00:00,331.50,331.68,324.12,325.41,100,0,0
2019.08.06,15:00:00,320.74,330.90,319.02,328.20,100,0,0
2019.08.07,15:00:00,330.50,335.56,327.21,334.48,100,0,0
2019.08.08,15:00:00,334.48,341.60,334.35,340.50,100,0,0
2019.08.09,15:00:00,343.90,351.00,341.00,344.15,100,0,0
2019.08.12,15:00:00,344.89,347.01,336.43,344.07,100,0,0
2019.08.13,15:00:00,330.00,335.00,324.30,331.01,100,0,0
2019.08.14,15:00:00,333.40,344.00,329.11,339.00,100,0,0
2019.08.15,15:00:00,336.00,338.90,330.22,333.45,100,0,0
2019.08.16,15:00:00,333.15,337.50,326.61,333.62,100,0,0
2019.08.19,15:00:00,335.90,336.60,325.99,333.50,100,0,0
2019.08.20,15:00:00,331.33,331.33,319.05,325.13,100,0,0
2019.08.21,15:00:00,322.60,331.30,322.58,327.01,100,0,0
2019.08.22,15:00:00,327.29,328.88,323.27,326.68,100,0,0
2019.08.23,15:00:00,326.70,347.50,323.00,346.30,100,0,0
2019.08.26,15:00:00,345.20,364.95,345.20,355.11,100,0,0
2019.08.27,15:00:00,356.00,359.41,351.79,353.00,100,0,0
2019.08.28,15:00:00,354.80,354.98,346.50,350.00,100,0,0
2019.08.29,15:00:00,350.53,352.22,347.23,352.00,100,0,0
2019.08.30,15:00:00,352.68,361.87,352.68,356.84,100,0,0
2019.09.02,15:00:00,350.97,356.00,346.50,352.00,100,0,0
2019.09.03,15:00:00,351.90,355.55,349.12,350.75,100,0,0
2019.09.04,15:00:00,351.99,353.78,346.78,349.88,100,0,0
2019.09.05,15:00:00,353.50,360.50,350.00,352.00,100,0,0
2019.09.06,15:00:00,354.50,359.61,348.00,359.60,100,0,0
2019.09.09,15:00:00,360.61,372.13,356.01,368.02,100,0,0
2019.09.11,15:00:00,370.44,378.79,357.00,357.30,100,0,0
2019.09.12,15:00:00,360.00,367.89,358.66,365.47,100,0,0
2019.09.16,15:00:00,366.23,371.06,363.00,370.01,100,0,0
2019.09.17,15:00:00,371.80,378.59,370.01,374.00,100,0,0
2019.09.18,15:00:00,374.30,385.00,374.30,383.00,100,0,0
2019.09.19,15:00:00,383.81,387.50,379.18,382.31,100,0,0
2019.09.20,15:00:00,385.00,385.20,380.00,384.21,100,0,0
2019.09.23,15:00:00,383.50,383.50,376.55,382.50,100,0,0
2019.09.24,15:00:00,383.18,400.00,383.17,398.19,100,0,0
2019.09.25,15:00:00,398.30,399.97,394.30,394.50,100,0,0
2019.09.26,15:00:00,395.89,406.58,389.46,395.68,100,0,0
2019.09.27,15:00:00,396.85,404.18,385.15,401.84,100,0,0
2019.09.30,15:00:00,400.40,404.86,392.02,394.36,100,0,0
2019.10.08,15:00:00,395.00,401.40,392.57,393.85,100,0,0
2019.10.09,15:00:00,394.02,395.00,384.77,388.00,100,0,0
2019.10.10,15:00:00,389.64,401.96,387.25,399.01,100,0,0
2019.10.11,15:00:00,399.16,402.78,397.08,401.08,100,0,0
2019.10.14,15:00:00,406.00,406.46,393.87,395.05,100,0,0
2019.10.15,15:00:00,395.04,399.30,390.30,395.00,100,0,0
2019.10.16,15:00:00,396.50,416.50,396.00,412.30,100,0,0
2019.10.17,15:00:00,411.00,415.00,407.50,412.40,100,0,0
2019.10.18,15:00:00,417.00,425.00,413.00,415.02,100,0,0
2019.10.21,15:00:00,416.50,419.00,402.50,407.56,100,0,0
2019.10.22,15:00:00,412.00,417.00,410.00,417.00,100,0,0
2019.10.23,15:00:00,417.03,422.00,405.20,407.28,100,0,0
2019.10.24,15:00:00,427.00,430.00,413.77,418.97,100,0,0
2019.10.25,15:00:00,418.62,425.37,415.21,422.17,100,0,0
2019.10.28,15:00:00,423.01,437.37,419.10,436.18,100,0,0
2019.10.29,15:00:00,434.76,451.45,434.76,448.61,100,0,0
2019.10.30,15:00:00,449.80,449.99,442.00,446.50,100,0,0
2019.10.31,15:00:00,448.00,458.00,448.00,455.21,100,0,0
2019.11.01,15:00:00,456.00,477.50,450.00,475.80,100,0,0
2019.11.04,15:00:00,475.50,479.50,472.00,474.76,100,0,0
2019.11.05,15:00:00,474.70,481.99,471.01,477.30,100,0,0
2019.11.06,15:00:00,477.00,485.96,475.05,476.60,100,0,0
2019.11.07,15:00:00,476.60,479.00,470.00,478.60,100,0,0
2019.11.08,15:00:00,484.00,486.70,473.01,476.42,100,0,0
2019.11.11,15:00:00,473.70,479.50,464.14,464.14,100,0,0
2019.11.12,15:00:00,465.99,475.59,461.13,471.92,100,0,0
2019.11.13,15:00:00,472.95,494.00,472.94,494.00,100,0,0
2019.11.14,15:00:00,494.44,496.00,490.50,494.04,100,0,0
2019.11.15,15:00:00,494.12,496.76,483.96,485.90,100,0,0
2019.11.18,15:00:00,485.90,485.90,466.07,478.00,100,0,0
2019.11.19,15:00:00,478.00,495.50,475.31,483.93,100,0,0
2019.11.20,15:00:00,486.00,491.98,483.00,486.90,100,0,0
2019.11.21,15:00:00,487.50,488.99,474.30,477.96,100,0,0
2019.11.22,15:00:00,480.01,483.45,441.58,453.88,100,0,0
2019.11.25,15:00:00,453.00,462.12,431.00,457.00,100,0,0
2019.11.26,15:00:00,465.00,466.00,455.55,462.85,100,0,0
2019.11.27,15:00:00,464.00,465.00,455.00,456.99,100,0,0
2019.11.28,15:00:00,459.88,464.11,451.23,463.73,100,0,0
2019.11.29,15:00:00,461.00,461.00,426.00,439.00,100,0,0
2019.12.02,15:00:00,431.01,434.80,420.00,429.80,100,0,0
2019.12.03,15:00:00,426.55,426.96,410.00,420.90,100,0,0
2019.12.04,15:00:00,425.00,437.53,420.10,435.17,100,0,0
2019.12.05,15:00:00,437.27,450.00,435.88,444.90,100,0,0
2019.12.06,15:00:00,450.00,452.02,440.02,445.99,100,0,0
2019.12.09,15:00:00,446.00,446.28,421.01,428.98,100,0,0
2019.12.10,15:00:00,424.45,440.68,424.02,438.00,100,0,0
2019.12.11,15:00:00,439.80,441.61,435.00,440.09,100,0,0
2019.12.12,15:00:00,442.00,443.37,431.00,433.68,100,0,0
2019.12.13,15:00:00,431.51,446.65,431.51,445.00,100,0,0
2019.12.16,15:00:00,451.37,462.00,448.72,454.48,100,0,0
2019.12.17,15:00:00,453.90,453.90,438.01,444.97,100,0,0
2019.12.18,15:00:00,441.95,442.00,431.69,433.87,100,0,0
2019.12.19,15:00:00,432.86,436.87,423.36,433.90,100,0,0
2019.12.20,15:00:00,434.77,434.77,423.57,424.47,100,0,0
2019.12.23,15:00:00,422.11,433.88,422.11,423.85,100,0,0
2019.12.24,15:00:00,425.00,425.94,415.36,421.94,100,0,0
2019.12.25,15:00:00,418.84,428.95,415.53,425.55,100,0,0
2019.12.26,15:00:00,427.98,428.50,423.20,426.69,100,0,0
2019.12.27,15:00:00,438.00,443.33,431.35,435.00,100,0,0
2019.12.30,15:00:00,434.90,439.07,422.37,435.89,100,0,0
2019.12.31,15:00:00,436.87,452.82,434.63,447.00,100,0,0
2020.01.02,15:00:00,453.00,453.32,441.95,442.40,100,0,0
2020.01.03,15:00:00,460.00,473.37,456.09,472.00,100,0,0
2020.01.06,15:00:00,470.11,490.50,470.03,475.63,100,0,0
2020.01.07,15:00:00,477.74,490.27,474.00,489.78,100,0,0
2020.01.08,15:00:00,484.30,491.00,480.10,488.35,100,0,0
2020.01.09,15:00:00,490.00,492.94,483.10,488.40,100,0,0
2020.01.10,15:00:00,490.80,500.08,487.12,496.00,100,0,0
2020.01.13,15:00:00,493.70,499.98,491.50,493.86,100,0,0
2020.01.14,15:00:00,492.00,492.99,468.00,468.30,100,0,0
2020.01.15,15:00:00,469.77,490.99,468.70,486.70,100,0,0
2020.01.16,15:00:00,488.00,492.00,478.01,488.51,100,0,0
2020.01.17,15:00:00,491.00,502.96,487.60,493.00,100,0,0
2020.01.20,15:00:00,499.44,515.00,495.52,513.11,100,0,0
2020.01.21,15:00:00,512.00,526.00,506.32,511.70,100,0,0
2020.01.22,15:00:00,513.10,520.86,503.40,517.00,100,0,0
2020.01.23,15:00:00,519.97,523.00,493.05,498.00,100,0,0
2020.02.03,15:00:00,452.00,477.95,448.20,448.20,100,0,0
2020.02.04,15:00:00,455.31,474.00,452.32,471.00,100,0,0
2020.02.05,15:00:00,471.90,473.70,458.39,466.55,100,0,0
2020.02.06,15:00:00,467.90,487.46,462.30,478.00,100,0,0
2020.02.07,15:00:00,477.00,483.16,465.70,472.51,100,0,0
2020.02.10,15:00:00,471.61,471.61,458.88,467.25,100,0,0
2020.02.11,15:00:00,467.99,486.60,465.48,483.83,100,0,0
2020.02.12,15:00:00,482.00,485.08,474.00,483.50,100,0,0
2020.02.13,15:00:00,480.27,480.98,465.20,469.30,100,0,0
2020.02.14,15:00:00,469.80,470.38,458.01,462.45,100,0,0
2020.02.17,15:00:00,460.99,464.23,454.10,463.44,100,0,0
2020.02.18,15:00:00,463.79,470.99,457.55,465.35,100,0,0
2020.02.19,15:00:00,465.00,476.00,456.00,472.18,100,0,0
2020.02.20,15:00:00,475.51,493.50,470.13,490.62,100,0,0
2020.02.21,15:00:00,486.26,493.24,483.20,489.00,100,0,0
2020.02.24,15:00:00,483.80,486.97,469.19,472.57,100,0,0
2020.02.25,15:00:00,465.00,478.21,463.57,472.58,100,0,0
2020.02.26,15:00:00,465.50,475.46,462.90,472.00,100,0,0
2020.02.27,15:00:00,475.00,492.40,470.01,484.30,100,0,0
2020.02.28,15:00:00,482.06,508.00,479.00,484.00,100,0,0
2020.03.02,15:00:00,487.00,496.68,468.28,486.00,100,0,0
2020.03.03,15:00:00,491.58,515.00,487.09,514.20,100,0,0
2020.03.04,15:00:00,513.90,513.95,505.10,512.92,100,0,0
2020.03.05,15:00:00,510.00,534.50,507.79,532.10,100,0,0
2020.03.06,15:00:00,530.99,544.40,525.00,528.00,100,0,0
2020.03.09,15:00:00,519.11,527.95,506.71,511.09,100,0,0
2020.03.10,15:00:00,509.91,519.14,498.78,514.35,100,0,0
2020.03.11,15:00:00,513.00,523.00,510.08,513.99,100,0,0
2020.03.12,15:00:00,507.90,507.90,484.00,486.99,100,0,0
2020.03.13,15:00:00,460.02,490.00,456.78,483.92,100,0,0
2020.03.16,15:00:00,484.00,488.60,451.50,453.00,100,0,0
2020.03.17,15:00:00,458.08,469.88,444.28,460.21,100,0,0
2020.03.18,15:00:00,466.00,478.60,456.11,457.00,100,0,0
2020.03.19,15:00:00,453.10,468.00,434.50,447.31,100,0,0
2020.03.20,15:00:00,455.00,474.15,447.50,463.00,100,0,0
2020.03.23,15:00:00,457.00,469.50,451.00,460.11,100,0,0
2020.03.24,15:00:00,470.00,480.61,467.00,479.00,100,0,0
2020.03.25,15:00:00,490.00,503.12,485.11,502.90,100,0,0
2020.03.26,15:00:00,500.00,515.60,497.92,512.90,100,0,0
2020.03.27,15:00:00,549.00,552.60,528.50,530.97,100,0,0
2020.03.30,15:00:00,530.00,541.00,519.88,531.66,100,0,0
2020.03.31,15:00:00,535.50,549.20,533.71,548.00,100,0,0
2020.04.01,15:00:00,546.00,548.69,529.00,530.10,100,0,0
2020.04.02,15:00:00,531.01,534.83,524.09,534.83,100,0,0
2020.04.03,15:00:00,530.12,544.50,530.12,536.78,100,0,0
2020.04.07,15:00:00,542.20,555.50,541.00,554.95,100,0,0
2020.04.08,15:00:00,551.28,552.98,545.06,549.26,100,0,0
2020.04.09,15:00:00,554.50,572.27,550.09,560.30,100,0,0
2020.04.10,15:00:00,559.35,571.68,545.38,551.36,100,0,0
2020.04.13,15:00:00,551.35,568.40,547.00,561.40,100,0,0
2020.04.14,15:00:00,570.00,570.88,553.00,569.00,100,0,0
2020.04.15,15:00:00,566.82,570.50,558.58,559.73,100,0,0
2020.04.16,15:00:00,555.80,565.00,551.58,562.95,100,0,0
2020.04.17,15:00:00,564.42,565.94,553.87,555.10,100,0,0
2020.04.20,15:00:00,552.11,558.97,545.56,549.17,100,0,0
2020.04.21,15:00:00,549.50,556.65,540.03,546.00,100,0,0
2020.04.22,15:00:00,557.08,595.96,551.21,588.60,100,0,0
2020.04.23,15:00:00,586.84,592.60,579.88,584.96,100,0,0
2020.04.24,15:00:00,585.00,587.00,573.00,575.00,100,0,0
2020.04.27,15:00:00,581.01,611.00,580.75,598.21,100,0,0
2020.04.28,15:00:00,598.44,605.78,593.10,601.69,100,0,0
2020.04.29,15:00:00,600.10,604.98,591.48,593.63,100,0,0
2020.04.30,15:00:00,598.10,598.99,579.88,595.88,100,0,0
2020.05.06,15:00:00,589.00,614.61,585.00,611.70,100,0,0
2020.05.07,15:00:00,610.00,613.40,603.29,610.80,100,0,0
2020.05.08,15:00:00,609.00,619.88,608.01,611.60,100,0,0
2020.05.11,15:00:00,611.00,614.77,601.80,610.00,100,0,0
2020.05.12,15:00:00,608.00,631.39,605.01,627.00,100,0,0
2020.05.13,15:00:00,625.34,644.88,623.88,641.00,100,0,0
2020.05.14,15:00:00,641.01,649.40,637.10,643.00,100,0,0
2020.05.15,15:00:00,645.03,648.77,632.50,641.50,100,0,0
2020.05.18,15:00:00,643.33,665.98,635.02,662.00,100,0,0
2020.05.19,15:00:00,666.00,675.51,658.60,664.90,100,0,0
2020.05.20,15:00:00,665.00,672.00,645.65,650.20,100,0,0
2020.05.21,15:00:00,650.11,668.98,650.11,661.81,100,0,0
2020.05.22,15:00:00,658.22,660.20,642.55,650.30,100,0,0
2020.05.25,15:00:00,649.88,656.78,640.00,652.00,100,0,0
2020.05.26,15:00:00,664.00,680.70,661.70,671.09,100,0,0
2020.05.27,15:00:00,671.08,674.90,650.65,654.48,100,0,0
2020.05.28,15:00:00,654.00,656.67,630.88,649.93,100,0,0
2020.05.29,15:00:00,649.14,666.60,646.51,666.00,100,0,0
2020.06.01,15:00:00,665.65,673.80,659.27,670.92,100,0,0
2020.06.02,15:00:00,664.87,666.50,656.28,662.00,100,0,0
2020.06.03,15:00:00,668.90,681.08,657.00,659.21,100,0,0
2020.06.04,15:00:00,657.00,665.90,649.03,665.00,100,0,0
2020.06.05,15:00:00,666.53,682.20,664.10,680.39,100,0,0
2020.06.08,15:00:00,682.21,683.78,661.40,666.46,100,0,0
2020.06.09,15:00:00,333.00,340.10,331.36,334.80,100,0,0
2020.06.10,15:00:00,335.08,356.38,334.83,354.98,100,0,0
2020.06.11,15:00:00,355.88,359.69,352.00,356.52,100,0,0
2020.06.12,15:00:00,350.00,360.01,350.00,351.94,100,0,0
2020.06.15,15:00:00,355.88,359.49,350.00,354.18,100,0,0
2020.06.16,15:00:00,356.20,365.15,353.39,362.61,100,0,0
2020.06.17,15:00:00,364.97,379.80,361.25,375.90,100,0,0
2020.06.18,15:00:00,373.50,377.70,368.88,376.10,100,0,0
2020.06.19,15:00:00,376.10,388.70,375.90,388.20,100,0,0
2020.06.22,15:00:00,389.00,403.70,388.99,399.98,100,0,0
2020.06.23,15:00:00,401.06,429.98,401.06,423.88,100,0,0
2020.06.24,15:00:00,425.00,430.54,409.00,417.60,100,0,0
2020.06.29,15:00:00,420.50,430.00,417.70,424.00,100,0,0
2020.06.30,15:00:00,428.14,435.30,419.00,435.30,100,0,0
2020.07.01,15:00:00,435.30,450.00,425.00,427.88,100,0,0
2020.07.02,15:00:00,427.95,428.70,402.88,410.09,100,0,0
2020.07.03,15:00:00,406.00,412.99,396.02,409.95,100,0,0
2020.07.06,15:00:00,408.00,408.80,399.88,407.21,100,0,0
2020.07.07,15:00:00,401.68,447.93,397.01,447.93,100,0,0
2020.07.08,15:00:00,450.00,459.00,438.00,443.50,100,0,0
2020.07.09,15:00:00,442.00,459.50,438.01,454.58,100,0,0
2020.07.10,15:00:00,451.00,463.30,445.47,455.00,100,0,0
2020.07.13,15:00:00,455.01,475.80,455.01,473.31,100,0,0
2020.07.14,15:00:00,475.00,488.08,469.68,487.06,100,0,0
2020.07.15,15:00:00,487.47,512.88,487.30,500.55,100,0,0
2020.07.16,15:00:00,500.55,502.99,467.00,470.50,100,0,0
2020.07.17,15:00:00,467.00,490.00,464.05,487.15,100,0,0
2020.07.20,15:00:00,489.99,494.70,464.00,475.13,100,0,0
2020.07.21,15:00:00,471.90,483.90,466.01,479.26,100,0,0
2020.07.22,15:00:00,479.00,497.80,476.19,487.75,100,0,0
2020.07.23,15:00:00,480.01,494.00,476.57,479.90,100,0,0
2020.07.24,15:00:00,479.98,479.98,440.98,447.22,100,0,0
2020.07.27,15:00:00,450.05,457.70,449.00,454.28,100,0,0
2020.07.28,15:00:00,456.00,464.00,448.73,460.60,100,0,0
2020.07.29,15:00:00,461.00,503.46,461.00,503.22,100,0,0
2020.07.30,15:00:00,503.52,513.05,495.50,497.95,100,0,0
2020.07.31,15:00:00,495.00,501.99,485.01,497.00,100,0,0
2020.08.03,15:00:00,507.00,507.64,489.80,496.02,100,0,0
2020.08.04,15:00:00,496.00,513.50,492.00,500.06,100,0,0
2020.08.05,15:00:00,493.10,505.00,487.00,498.99,100,0,0
2020.08.06,15:00:00,497.00,501.62,489.00,491.54,100,0,0
2020.08.07,15:00:00,491.00,498.80,472.11,484.19,100,0,0
2020.08.10,15:00:00,480.00,495.00,469.00,488.50,100,0,0
2020.08.11,15:00:00,485.02,498.00,485.01,486.67,100,0,0
2020.08.12,15:00:00,486.88,489.80,465.00,475.89,100,0,0
2020.08.13,15:00:00,475.90,478.44,448.30,450.55,100,0,0
2020.08.14,15:00:00,448.00,457.56,438.62,452.51,100,0,0
2020.08.17,15:00:00,457.87,457.98,446.37,456.98,100,0,0
2020.08.18,15:00:00,455.10,469.00,453.90,467.40,100,0,0
2020.08.19,15:00:00,466.50,466.50,448.21,448.70,100,0,0
2020.08.20,15:00:00,451.00,459.01,444.28,449.01,100,0,0
2020.08.21,15:00:00,455.00,458.18,442.20,446.01,100,0,0
2020.08.24,15:00:00,445.80,446.80,433.00,441.00,100,0,0
2020.08.25,15:00:00,441.00,456.88,439.04,447.79,100,0,0
2020.08.26,15:00:00,451.18,466.21,450.00,452.00,100,0,0
2020.08.27,15:00:00,452.00,453.91,441.26,453.91,100,0,0
2020.08.28,15:00:00,454.00,464.97,450.00,462.94,100,0,0
2020.08.31,15:00:00,469.14,476.50,461.01,467.60,100,0,0
2020.09.01,15:00:00,468.00,478.88,465.15,468.49,100,0,0
2020.09.02,15:00:00,469.10,472.40,455.00,457.50,100,0,0
2020.09.03,15:00:00,457.50,458.85,448.05,451.00,100,0,0
2020.09.04,15:00:00,440.35,445.00,427.18,434.00,100,0,0
2020.09.07,15:00:00,432.93,436.33,405.11,406.00,100,0,0
2020.09.08,15:00:00,409.86,423.38,406.45,422.65,100,0,0
2020.09.09,15:00:00,413.52,420.00,407.00,411.20,100,0,0
2020.09.10,15:00:00,416.16,426.91,410.20,411.70,100,0,0
2020.09.11,15:00:00,408.99,415.55,405.99,412.91,100,0,0
