                  招商银行 (600036)
      时间	    开盘	    最高	    最低	    收盘	         成交量	THT_EMA.EXP1  	THT_EMA.EXP2  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	RSI自制.RSI1  	RSI自制.RSI2  	RSI自制.RSI3  	RSI自制.超买区上线	RSI自制.超卖区下线	RSI自制.通达信中线	CCI自制.CCI   	CCI自制.超买区上线	CCI自制.超卖区下线	CCI自制.通达信中线	
 2020/03/30	   32.18	   32.72	   31.80	   32.65	       47749416	      32.80	      35.25	           	       0.00	  477494.16	  677758.19	  888813.13	      47.68	      47.68	      47.68	      75.00	      25.00	      50.00	      48.42	     100.00	    -100.00	       0.00	
 2020/03/31	   32.92	   32.98	   32.16	   32.28	       37754008	      32.75	      35.20	           	       0.00	  377540.09	  588194.44	  842223.00	      45.41	      45.41	      45.41	      75.00	      25.00	      50.00	      61.17	     100.00	    -100.00	       0.00	
 2020/04/01	   32.12	   32.65	   32.00	   32.13	       35814312	      32.69	      35.15	           	       0.00	  358143.13	  497917.72	  795605.63	      44.47	      44.47	      44.47	      75.00	      25.00	      50.00	      44.93	     100.00	    -100.00	       0.00	
 2020/04/02	   31.75	   32.34	   31.71	   32.34	       28960148	      32.66	      35.10	           	       0.00	  289601.47	  416910.84	  668620.00	      46.17	      46.17	      46.17	      75.00	      25.00	      50.00	      32.47	     100.00	    -100.00	       0.00	
 2020/04/03	   32.00	   32.32	   31.99	   32.15	       25161828	      32.61	      35.05	           	       0.00	  251618.28	  350879.44	  559466.50	      44.82	      44.82	      44.82	      75.00	      25.00	      50.00	      29.49	     100.00	    -100.00	       0.00	
 2020/04/07	   32.84	   32.88	   32.40	   32.52	       43184376	      32.60	      35.01	           	       0.00	  431843.75	  341749.34	  509753.75	      48.05	      48.05	      48.05	      75.00	      25.00	      50.00	      60.10	     100.00	    -100.00	       0.00	
 2020/04/08	   32.50	   32.50	   32.12	   32.22	       31813444	      32.57	      34.97	           	       0.00	  318134.44	  329868.22	  459031.31	      45.68	      45.68	      45.68	      75.00	      25.00	      50.00	      18.26	     100.00	    -100.00	       0.00	
 2020/04/09	   32.29	   32.35	   32.11	   32.30	       28664596	      32.54	      34.92	           	       0.00	  286645.97	  315568.78	  406743.25	      46.45	      46.45	      46.45	      75.00	      25.00	      50.00	     -18.29	     100.00	    -100.00	       0.00	
 2020/04/10	   32.41	   32.56	   31.91	   32.10	       43743152	      32.50	      34.88	           	       0.00	  437431.53	  345134.78	  381022.81	      44.73	      44.73	      44.73	      75.00	      25.00	      50.00	     -73.87	     100.00	    -100.00	       0.00	
 2020/04/13	   31.92	   32.20	   31.82	   31.93	       23055548	      32.44	      34.83	           	       0.00	  230555.48	  340922.25	  345900.84	      43.24	      43.24	      43.24	      75.00	      25.00	      50.00	    -119.49	     100.00	    -100.00	       0.00	
 2020/04/14	   32.18	   32.71	   32.08	   32.71	       42707944	      32.47	      34.79	           	       0.00	  427079.44	  339969.38	  340859.34	      51.33	      51.33	      51.33	      75.00	      25.00	      50.00	      58.02	     100.00	    -100.00	       0.00	
 2020/04/15	   32.59	   32.63	   32.32	   32.42	       23783848	      32.47	      34.75	           	       0.00	  237838.48	  323910.19	  326889.19	      48.53	      48.53	      48.53	      75.00	      25.00	      50.00	      67.73	     100.00	    -100.00	       0.00	
 2020/04/16	   32.20	   32.41	   31.96	   32.10	       29499982	      32.43	      34.71	           	       0.00	  294999.81	  325580.94	  320574.88	      45.53	      45.53	      45.53	      75.00	      25.00	      50.00	     -58.67	     100.00	    -100.00	       0.00	
 2020/04/17	   32.45	   33.20	   32.34	   32.86	       69795240	      32.47	      34.68	           	       0.00	  697952.38	  377685.13	  361409.97	      53.04	      53.04	      53.04	      75.00	      25.00	      50.00	     176.51	     100.00	    -100.00	       0.00	
 2020/04/20	   32.89	   33.08	   32.55	   32.90	       33602424	      32.51	      34.65	           	       0.00	  336024.25	  398778.88	  369850.56	      53.41	      53.41	      53.41	      75.00	      25.00	      50.00	     138.56	     100.00	    -100.00	       0.00	
 2020/04/21	   32.90	   33.04	   32.58	   32.65	       32871488	      32.53	      34.62	           	       0.00	  328714.88	  379105.97	  359537.66	      50.70	      50.70	      50.70	      75.00	      25.00	      50.00	      93.12	     100.00	    -100.00	       0.00	
 2020/04/22	   32.45	   32.75	   32.33	   32.73	       27943538	      32.54	      34.59	           	       0.00	  279435.38	  387425.34	  355667.75	      51.56	      51.56	      51.56	      75.00	      25.00	      50.00	      43.37	     100.00	    -100.00	       0.00	
 2020/04/23	   32.82	   32.96	   32.65	   32.69	       24614552	      32.56	      34.55	           	       0.00	  246145.52	  377654.47	  351617.72	      51.07	      51.07	      51.07	      75.00	      25.00	      50.00	      81.58	     100.00	    -100.00	       0.00	
 2020/04/24	   32.72	   32.72	   32.41	   32.51	       22259784	      32.55	      34.52	           	       0.00	  222597.84	  282583.56	  330134.34	      48.81	      48.81	      48.81	      75.00	      25.00	      50.00	      16.74	     100.00	    -100.00	       0.00	
 2020/04/27	   32.75	   33.98	   32.72	   33.58	       65341472	      32.65	      34.50	           	       0.00	  653414.75	  346061.69	  372420.28	      60.22	      60.22	      60.22	      75.00	      25.00	      50.00	     200.00	     100.00	    -100.00	       0.00	
 2020/04/28	   33.60	   33.90	   33.30	   33.86	       36651092	      32.77	      34.49	           	       0.00	  366510.91	  353620.88	  366363.41	      62.60	      62.60	      62.60	      75.00	      25.00	      50.00	     193.61	     100.00	    -100.00	       0.00	
 2020/04/29	   33.90	   35.10	   33.89	   35.02	       65876588	      32.98	      34.50	           	       0.00	  658765.88	  429486.97	  408456.16	      70.55	      70.55	      70.55	      75.00	      25.00	      50.00	     232.96	     100.00	    -100.00	       0.00	
 2020/04/30	   35.15	   36.05	   35.05	   35.09	       71533248	      33.18	      34.51	           	       0.00	  715332.50	  523324.38	  450489.44	      70.96	      70.96	      70.96	      75.00	      25.00	      50.00	     198.44	     100.00	    -100.00	       0.00	
 2020/05/06	   34.53	   34.78	   34.18	   34.63	       50173592	      33.32	      34.51	           	       0.00	  501735.91	  579152.00	  430867.78	      64.57	      64.57	      64.57	      75.00	      25.00	      50.00	      95.14	     100.00	    -100.00	       0.00	
 2020/05/07	   34.60	   34.62	   34.05	   34.45	       29948464	      33.43	      34.51	           	       0.00	  299484.63	  508365.97	  427213.81	      62.18	      62.18	      62.18	      75.00	      25.00	      50.00	      67.33	     100.00	    -100.00	       0.00	
 2020/05/08	   34.77	   35.18	   34.55	   34.97	       39215460	      33.57	      34.52	           	       0.00	  392154.59	  513494.69	  433557.78	      66.13	      66.13	      66.13	      75.00	      25.00	      50.00	      89.46	     100.00	    -100.00	       0.00	
 2020/05/11	   34.98	   35.48	   34.88	   34.96	       29584828	      33.71	      34.53	           	       0.00	  295848.28	  440911.19	  435199.09	      65.98	      65.98	      65.98	      75.00	      25.00	      50.00	      86.49	     100.00	    -100.00	       0.00	
 2020/05/12	   34.99	   35.04	   34.44	   34.59	       34963384	      33.79	      34.53	           	       0.00	  349633.84	  367771.44	  445547.91	      60.63	      60.63	      60.63	      75.00	      25.00	      50.00	      48.05	     100.00	    -100.00	       0.00	
 2020/05/13	   34.40	   34.68	   34.10	   34.54	       27983494	      33.86	      34.53	           	       0.00	  279834.94	  323391.25	  451271.63	      59.91	      59.91	      59.91	      75.00	      25.00	      50.00	      20.72	     100.00	    -100.00	       0.00	
 2020/05/14	   34.39	   34.42	   33.80	   33.93	       42063020	      33.87	      34.52	           	       0.00	  420630.19	  347620.38	  427993.16	      51.77	      51.77	      51.77	      75.00	      25.00	      50.00	     -30.10	     100.00	    -100.00	       0.00	
 2020/05/15	   34.19	   34.26	   33.70	   33.85	       36192752	      33.87	      34.51	           	       0.00	  361927.53	  341574.97	  427534.81	      50.78	      50.78	      50.78	      75.00	      25.00	      50.00	     -73.77	     100.00	    -100.00	       0.00	
 2020/05/18	   33.62	   34.30	   33.51	   33.80	       36370092	      33.86	      34.50	           	       0.00	  363700.91	  355145.47	  398028.34	      50.13	      50.13	      50.13	      75.00	      25.00	      50.00	     -97.37	     100.00	    -100.00	       0.00	
 2020/05/19	   34.40	   34.48	   34.06	   34.27	       26430448	      33.90	      34.49	           	       0.00	  264304.47	  338079.59	  352925.53	      55.93	      55.93	      55.93	      75.00	      25.00	      50.00	     -45.84	     100.00	    -100.00	       0.00	
 2020/05/20	   34.27	   35.03	   34.10	   34.68	       38051756	      33.97	      34.50	           	       0.00	  380517.56	  358216.13	  340803.69	      60.32	      60.32	      60.32	      75.00	      25.00	      50.00	      16.69	     100.00	    -100.00	       0.00	
 2020/05/21	   34.91	   35.18	   34.66	   34.73	       36252720	      34.05	      34.50	           	       0.00	  362527.19	  346595.53	  347107.94	      60.84	      60.84	      60.84	      75.00	      25.00	      50.00	      82.80	     100.00	    -100.00	       0.00	
 2020/05/22	   34.49	   34.69	   33.61	   33.63	       42396440	      34.01	      34.49	           	       0.00	  423964.41	  359002.91	  350288.94	      46.30	      46.30	      46.30	      75.00	      25.00	      50.00	     -86.62	     100.00	    -100.00	       0.00	
 2020/05/25	   33.92	   33.94	   32.90	   33.09	       43264916	      33.92	      34.46	           	       0.00	  432649.16	  372792.56	  363969.03	      41.05	      41.05	      41.05	      75.00	      25.00	      50.00	    -158.07	     100.00	    -100.00	       0.00	
 2020/05/26	   33.30	   33.49	   33.09	   33.43	       32246076	      33.87	      34.45	           	       0.00	  322460.75	  384423.81	  361251.72	      45.31	      45.31	      45.31	      75.00	      25.00	      50.00	    -126.45	     100.00	    -100.00	       0.00	
 2020/05/27	   33.57	   33.98	   33.24	   33.43	       32083332	      33.83	      34.43	           	       0.00	  320833.31	  372486.97	  365351.56	      45.31	      45.31	      45.31	      75.00	      25.00	      50.00	     -84.23	     100.00	    -100.00	       0.00	
 2020/05/28	   33.58	   34.70	   33.43	   34.22	       69362328	      33.87	      34.42	           	       0.00	  693623.25	  438706.19	  392650.84	      54.42	      54.42	      54.42	      75.00	      25.00	      50.00	      16.58	     100.00	    -100.00	       0.00	
 2020/05/29	   33.86	   34.13	   33.70	   33.82	       37237480	      33.86	      34.41	           	       0.00	  372374.81	  428388.25	  393695.59	      49.84	      49.84	      49.84	      75.00	      25.00	      50.00	     -19.37	     100.00	    -100.00	       0.00	
 2020/06/01	   34.15	   34.97	   34.10	   34.82	       48823744	      33.95	      34.42	           	       0.00	  488237.44	  439505.91	  406149.25	      59.21	      59.21	      59.21	      75.00	      25.00	      50.00	     103.07	     100.00	    -100.00	       0.00	
 2020/06/02	   34.55	   35.26	   34.54	   35.04	       49295712	      34.06	      34.43	           	       0.00	  492957.13	  473605.19	  429014.50	      60.96	      60.96	      60.96	      75.00	      25.00	      50.00	     121.41	     100.00	    -100.00	       0.00	
 2020/06/03	   35.45	   36.00	   35.02	   35.22	       61018692	      34.17	      34.44	           	       0.00	  610186.94	  531475.94	  451981.44	      62.40	      62.40	      62.40	      75.00	      25.00	      50.00	     143.25	     100.00	    -100.00	       0.00	
 2020/06/04	   35.50	   35.55	   35.07	   35.15	       25756086	      34.26	      34.46	           	       0.00	  257560.86	  444263.44	  441484.81	      61.44	      61.44	      61.44	      75.00	      25.00	      50.00	      99.11	     100.00	    -100.00	       0.00	
 2020/06/05	   35.30	   35.47	   34.81	   35.24	       32717304	      34.35	      34.47	           	       0.00	  327173.03	  435223.06	  431805.66	      62.26	      62.26	      62.26	      75.00	      25.00	      50.00	      79.23	     100.00	    -100.00	       0.00	
 2020/06/08	   35.55	   36.19	   35.50	   35.67	       50180980	      34.48	      34.49	           	       0.00	  501809.81	  437937.56	  438721.72	      66.01	      66.01	      66.01	      75.00	      25.00	      50.00	     118.52	     100.00	    -100.00	       0.00	
 2020/06/09	   35.61	   35.69	   35.26	   35.53	       30093080	      34.58	      34.51	           	       0.00	  300930.81	  399532.28	  436568.75	      63.76	      63.76	      63.76	      75.00	      25.00	      50.00	      78.56	     100.00	    -100.00	       0.00	
 2020/06/10	   35.64	   35.65	   35.18	   35.34	       27273060	      34.65	      34.52	           	       0.00	  272730.59	  332041.03	  431758.47	      60.69	      60.69	      60.69	      75.00	      25.00	      50.00	      60.80	     100.00	    -100.00	       0.00	
 2020/06/11	   35.21	   35.32	   34.31	   34.47	       58892744	      34.64	      34.52	           	       0.00	  588927.44	  398314.34	  421288.88	      48.95	      48.95	      48.95	      75.00	      25.00	      50.00	     -18.86	     100.00	    -100.00	       0.00	
 2020/06/12	   33.99	   34.50	   33.70	   34.50	       54661576	      34.62	      34.52	           	       0.00	  546615.75	  442202.88	  438712.97	      49.32	      49.32	      49.32	      75.00	      25.00	      50.00	     -90.47	     100.00	    -100.00	       0.00	
 2020/06/15	   34.04	   34.18	   33.46	   33.57	       65434348	      34.52	      34.50	           	       0.00	  654343.50	  472709.63	  455323.59	      39.63	      39.63	      39.63	      75.00	      25.00	      50.00	    -141.51	     100.00	    -100.00	       0.00	
 2020/06/16	   34.00	   34.18	   33.81	   34.14	       38163104	      34.49	      34.50	           	       0.00	  381631.03	  488849.66	  444190.97	      46.64	      46.64	      46.64	      75.00	      25.00	      50.00	    -108.54	     100.00	    -100.00	       0.00	
 2020/06/17	   34.00	   34.31	   33.83	   34.20	       30627774	      34.46	      34.49	           	       0.00	  306277.75	  495559.09	  413800.06	      47.34	      47.34	      47.34	      75.00	      25.00	      50.00	     -86.01	     100.00	    -100.00	       0.00	
 2020/06/18	   33.88	   34.06	   33.02	   33.89	       92293936	      34.40	      34.48	           	       0.00	  922939.38	  562361.50	  480337.91	      44.07	      44.07	      44.07	      75.00	      25.00	      50.00	    -108.90	     100.00	    -100.00	       0.00	
 2020/06/19	   33.80	   34.34	   33.60	   33.86	       67949600	      34.35	      34.47	           	       0.00	  679496.00	  588937.50	  515570.22	      43.75	      43.75	      43.75	      75.00	      25.00	      50.00	     -68.59	     100.00	    -100.00	       0.00	
 2020/06/22	   33.66	   33.85	   33.33	   33.50	       59581468	      34.27	      34.46	           	       0.00	  595814.69	  577231.75	  524970.69	      39.97	      39.97	      39.97	      75.00	      25.00	      50.00	     -89.84	     100.00	    -100.00	       0.00	
 2020/06/23	   33.30	   33.54	   33.11	   33.35	       45252940	      34.18	      34.44	           	       0.00	  452529.41	  591411.44	  540130.56	      38.46	      38.46	      38.46	      75.00	      25.00	      50.00	     -98.76	     100.00	    -100.00	       0.00	
 2020/06/24	   33.52	   33.96	   33.51	   33.90	       47989116	      34.16	      34.43	           	       0.00	  479891.16	  626134.13	  560846.63	      46.55	      46.55	      46.55	      75.00	      25.00	      50.00	     -47.57	     100.00	    -100.00	       0.00	
 2020/06/29	   34.17	   34.30	   33.49	   33.64	       56729748	      34.11	      34.42	           	       0.00	  567297.50	  555005.75	  558683.63	      43.59	      43.59	      43.59	      75.00	      25.00	      50.00	     -36.52	     100.00	    -100.00	       0.00	
 2020/06/30	   33.85	   33.96	   33.64	   33.72	       39156800	      34.07	      34.40	           	       0.00	  391568.00	  497420.16	  543178.81	      44.77	      44.77	      44.77	      75.00	      25.00	      50.00	     -29.76	     100.00	    -100.00	       0.00	
 2020/07/01	   33.79	   34.80	   33.61	   34.79	       79909648	      34.14	      34.41	           	       0.00	  799096.50	  538076.50	  557654.13	      57.66	      57.66	      57.66	      75.00	      25.00	      50.00	     153.11	     100.00	    -100.00	       0.00	
 2020/07/02	   34.65	   35.47	   34.30	   35.30	      124517800	      34.25	      34.43	           	       0.00	 1245178.00	  696606.25	  644008.81	      62.24	      62.24	      62.24	      75.00	      25.00	      50.00	     235.17	     100.00	    -100.00	       0.00	
 2020/07/03	   35.40	   36.76	   35.35	   36.74	      153570416	      34.49	      34.46	           	       0.00	 1535704.13	  907768.81	  766951.50	      71.68	      71.68	      71.68	      75.00	      25.00	      50.00	     261.24	     100.00	    -100.00	       0.00	
 2020/07/06	   37.18	   40.41	   37.18	   40.41	      187492896	      35.05	      34.56	           	       0.00	 1874929.00	 1169295.13	  862150.44	      83.29	      83.29	      83.29	      75.00	      25.00	      50.00	     275.81	     100.00	    -100.00	       0.00	
 2020/07/07	   41.80	   43.30	   40.50	   41.06	      201633824	      35.62	      34.67	           	       0.00	 2016338.25	 1494249.13	  995834.69	      84.52	      84.52	      84.52	      75.00	      25.00	      50.00	     220.90	     100.00	    -100.00	       0.00	
 2020/07/08	   40.90	   41.87	   39.97	   40.50	      182703888	      36.09	      34.77	           	       0.00	 1827038.88	 1699837.63	 1118957.13	      79.06	      79.06	      79.06	      75.00	      25.00	      50.00	     134.47	     100.00	    -100.00	       0.00	
 2020/07/09	   40.51	   40.62	   39.53	   39.91	      169323632	      36.45	      34.85	           	       0.00	 1693236.38	 1789449.38	 1243027.75	      73.60	      73.60	      73.60	      75.00	      25.00	      50.00	      89.87	     100.00	    -100.00	       0.00	
 2020/07/10	   38.71	   39.00	   37.05	   37.25	      152815952	      36.53	      34.89	           	       0.00	 1528159.50	 1787940.38	 1347854.63	      54.94	      54.94	      54.94	      75.00	      25.00	      50.00	      27.27	     100.00	    -100.00	       0.00	
 2020/07/13	   37.01	   38.00	   36.67	   37.30	      163406368	      36.60	      34.93	           	       0.00	 1634063.63	 1739767.38	 1454531.25	      55.18	      55.18	      55.18	      75.00	      25.00	      50.00	       8.86	     100.00	    -100.00	       0.00	
 2020/07/14	   37.07	   37.42	   36.23	   36.51	      131086592	      36.59	      34.96	           	       0.00	 1310865.88	 1598672.88	 1546461.00	      50.66	      50.66	      50.66	      75.00	      25.00	      50.00	     -15.44	     100.00	    -100.00	       0.00	
 2020/07/15	   36.99	   37.02	   35.70	   35.86	      134114248	      36.52	      34.97	           	       0.00	 1341142.50	 1501493.63	 1600665.63	      47.19	      47.19	      47.19	      75.00	      25.00	      50.00	     -40.30	     100.00	    -100.00	       0.00	
 2020/07/16	   36.05	   36.58	   35.59	   35.60	      142952320	      36.43	      34.98	           	       0.00	 1429523.25	 1448751.00	 1619100.13	      45.82	      45.82	      45.82	      75.00	      25.00	      50.00	     -59.16	     100.00	    -100.00	       0.00	
 2020/07/17	   35.87	   36.20	   35.31	   36.08	      116991784	      36.40	      35.00	           	       0.00	 1169917.88	 1377102.63	 1582521.50	      48.81	      48.81	      48.81	      75.00	      25.00	      50.00	     -69.21	     100.00	    -100.00	       0.00	
 2020/07/20	   36.10	   37.45	   35.85	   37.27	      159415728	      36.48	      35.04	           	       0.00	 1594157.25	 1369121.38	 1554444.38	      55.46	      55.46	      55.46	      75.00	      25.00	      50.00	     -40.56	     100.00	    -100.00	       0.00	
 2020/07/21	   37.27	   37.44	   36.52	   36.84	       83162096	      36.52	      35.07	           	       0.00	  831620.94	 1273272.38	 1435972.63	      52.76	      52.76	      52.76	      75.00	      25.00	      50.00	     -40.54	     100.00	    -100.00	       0.00	
 2020/07/22	   36.78	   37.10	   36.26	   36.44	       99881184	      36.51	      35.09	           	       0.00	  998811.81	 1204806.25	 1353149.88	      50.27	      50.27	      50.27	      75.00	      25.00	      50.00	     -47.93	     100.00	    -100.00	       0.00	
 2020/07/23	   36.18	   36.41	   35.25	   35.60	      119707584	      36.42	      35.10	           	       0.00	 1197075.88	 1158316.75	 1303533.88	      45.38	      45.38	      45.38	      75.00	      25.00	      50.00	     -84.51	     100.00	    -100.00	       0.00	
 2020/07/24	   35.50	   35.80	   34.13	   34.60	      130419440	      36.25	      35.09	           	       0.00	 1304194.38	 1185172.00	 1281137.38	      40.28	      40.28	      40.28	      75.00	      25.00	      50.00	    -144.40	     100.00	    -100.00	       0.00	
 2020/07/27	   34.94	   34.97	   34.01	   34.25	       89346904	      36.06	      35.08	           	       0.00	  893469.06	 1045034.44	 1207077.88	      38.63	      38.63	      38.63	      75.00	      25.00	      50.00	    -161.12	     100.00	    -100.00	       0.00	
 2020/07/28	   34.66	   34.88	   34.21	   34.58	       78035056	      35.92	      35.07	           	       0.00	  780350.56	 1034780.31	 1154026.38	      41.12	      41.12	      41.12	      75.00	      25.00	      50.00	    -124.30	     100.00	    -100.00	       0.00	
 2020/07/29	   34.50	   35.35	   34.23	   35.07	       96913072	      35.84	      35.07	           	       0.00	  969130.75	 1028844.13	 1116825.13	      44.75	      44.75	      44.75	      75.00	      25.00	      50.00	     -80.53	     100.00	    -100.00	       0.00	
 2020/07/30	   35.05	   35.17	   34.48	   34.56	       79887928	      35.72	      35.06	           	       0.00	  798879.25	  949204.81	 1053760.75	      41.82	      41.82	      41.82	      75.00	      25.00	      50.00	     -75.70	     100.00	    -100.00	       0.00	
 2020/07/31	   34.60	   35.35	   34.49	   34.80	       98989456	      35.63	      35.06	           	       0.00	  989894.56	  886344.81	 1035758.44	      43.71	      43.71	      43.71	      75.00	      25.00	      50.00	     -53.22	     100.00	    -100.00	       0.00	
 2020/08/03	   35.20	   35.39	   34.78	   35.00	      102185800	      35.57	      35.05	           	       0.00	 1021858.00	  912022.63	  978528.50	      45.33	      45.33	      45.33	      75.00	      25.00	      50.00	     -32.81	     100.00	    -100.00	       0.00	
 2020/08/04	   35.14	   37.15	   35.00	   36.68	      235440400	      35.67	      35.08	           	       0.00	 2354404.00	 1226833.25	 1130806.88	      56.71	      56.71	      56.71	      75.00	      25.00	      50.00	      63.44	     100.00	    -100.00	       0.00	
 2020/08/05	   36.40	   36.66	   35.81	   36.30	      106065968	      35.73	      35.10	           	       0.00	 1060659.63	 1245139.13	 1136991.63	      53.94	      53.94	      53.94	      75.00	      25.00	      50.00	      70.78	     100.00	    -100.00	       0.00	
 2020/08/06	   36.43	   37.33	   36.34	   37.02	      125242880	      35.86	      35.13	           	       0.00	 1252428.75	 1335849.00	 1142526.88	      58.16	      58.16	      58.16	      75.00	      25.00	      50.00	     126.58	     100.00	    -100.00	       0.00	
 2020/08/07	   36.88	   36.88	   36.20	   36.61	       89795416	      35.93	      35.16	           	       0.00	  897954.19	 1317460.88	 1101902.88	      55.03	      55.03	      55.03	      75.00	      25.00	      50.00	      98.54	     100.00	    -100.00	       0.00	
 2020/08/10	   36.70	   37.41	   35.89	   37.00	      122448136	      36.03	      35.19	           	       0.00	 1224481.38	 1357985.63	 1135004.13	      57.41	      57.41	      57.41	      75.00	      25.00	      50.00	      96.49	     100.00	    -100.00	       0.00	
 2020/08/11	   37.15	   38.80	   37.15	   37.54	      173638288	      36.17	      35.23	           	       0.00	 1736382.88	 1234381.38	 1230607.38	      60.57	      60.57	      60.57	      75.00	      25.00	      50.00	     137.27	     100.00	    -100.00	       0.00	
 2020/08/12	   37.78	   38.26	   37.03	   37.79	       93003688	      36.33	      35.27	           	       0.00	  930036.88	 1208256.75	 1226698.00	      61.99	      61.99	      61.99	      75.00	      25.00	      50.00	     109.74	     100.00	    -100.00	       0.00	
 2020/08/13	   37.85	   38.17	   37.32	   37.33	       64048696	      36.42	      35.30	           	       0.00	  640486.94	 1085868.50	 1210858.75	      57.80	      57.80	      57.80	      75.00	      25.00	      50.00	      93.69	     100.00	    -100.00	       0.00	
 2020/08/14	   37.33	   38.08	   37.26	   38.00	       67065744	      36.57	      35.35	           	       0.00	  670657.44	 1040409.13	 1178935.00	      61.89	      61.89	      61.89	      75.00	      25.00	      50.00	      92.08	     100.00	    -100.00	       0.00	
 2020/08/17	   38.06	   39.53	   38.06	   39.05	      148309040	      36.81	      35.41	           	       0.00	 1483090.38	 1092130.88	 1225058.25	      67.31	      67.31	      67.31	      75.00	      25.00	      50.00	     147.42	     100.00	    -100.00	       0.00	
 2020/08/18	   39.00	   39.16	   38.53	   38.85	       57366056	      37.00	      35.47	           	       0.00	  573660.56	  859586.44	 1046983.88	      65.38	      65.38	      65.38	      75.00	      25.00	      50.00	     121.42	     100.00	    -100.00	       0.00	
 2020/08/19	   38.84	   39.08	   38.35	   38.35	       56393696	      37.13	      35.51	           	       0.00	  563936.94	  786366.44	  997311.63	      60.63	      60.63	      60.63	      75.00	      25.00	      50.00	      92.42	     100.00	    -100.00	       0.00	
 2020/08/20	   38.21	   38.23	   37.13	   37.52	       73440816	      37.17	      35.55	           	       0.00	  734408.19	  805150.69	  945509.56	      53.59	      53.59	      53.59	      75.00	      25.00	      50.00	       1.51	     100.00	    -100.00	       0.00	
 2020/08/21	   38.00	   38.01	   37.46	   37.77	       56125440	      37.23	      35.58	           	       0.00	  561254.38	  783270.06	  911839.63	      55.30	      55.30	      55.30	      75.00	      25.00	      50.00	       1.33	     100.00	    -100.00	       0.00	
 2020/08/24	   38.08	   38.31	   37.37	   37.50	       62098892	      37.25	      35.62	           	       0.00	  620988.94	  610849.81	  851490.38	      53.00	      53.00	      53.00	      75.00	      25.00	      50.00	     -10.69	     100.00	    -100.00	       0.00	
 2020/08/25	   37.80	   38.20	   37.42	   37.58	       54524608	      37.28	      35.65	           	       0.00	  545246.06	  605166.88	  732376.69	      53.63	      53.63	      53.63	      75.00	      25.00	      50.00	     -25.90	     100.00	    -100.00	       0.00	
 2020/08/26	   37.70	   37.89	   37.01	   37.23	       62700024	      37.28	      35.67	           	       0.00	  627000.25	  617779.56	  702073.00	      50.44	      50.44	      50.44	      75.00	      25.00	      50.00	     -93.77	     100.00	    -100.00	       0.00	
 2020/08/27	   37.23	   37.29	   36.41	   36.90	       57481504	      37.24	      35.69	           	       0.00	  574815.06	  585860.94	  695505.81	      47.53	      47.53	      47.53	      75.00	      25.00	      50.00	    -149.05	     100.00	    -100.00	       0.00	
 2020/08/28	   36.85	   38.45	   36.60	   38.45	      118294176	      37.36	      35.74	           	       0.00	 1182941.75	  710198.44	  746734.25	      59.49	      59.49	      59.49	      75.00	      25.00	      50.00	      -7.71	     100.00	    -100.00	       0.00	
 2020/08/31	   38.50	   39.00	   37.55	   37.69	      119031368	      37.39	      35.77	           	       0.00	 1190313.63	  824063.38	  717456.56	      53.03	      53.03	      53.03	      75.00	      25.00	      50.00	      23.06	     100.00	    -100.00	       0.00	
 2020/09/01	   37.46	   37.70	   37.01	   37.42	       71275936	      37.39	      35.80	           	       0.00	  712759.38	  857566.00	  731366.44	      50.88	      50.88	      50.88	      75.00	      25.00	      50.00	     -72.44	     100.00	    -100.00	       0.00	
 2020/09/02	   37.49	   37.58	   36.80	   37.20	       79722128	      37.37	      35.82	           	       0.00	  797221.25	  891610.19	  754694.88	      49.12	      49.12	      49.12	      75.00	      25.00	      50.00	     -94.62	     100.00	    -100.00	       0.00	
 2020/09/03	   37.12	   37.43	   36.76	   36.98	       64047956	      37.34	      35.84	           	       0.00	  640479.56	  904743.13	  745302.00	      47.33	      47.33	      47.33	      75.00	      25.00	      50.00	    -101.99	     100.00	    -100.00	       0.00	
 2020/09/04	   36.63	   36.89	   36.35	   36.80	       48543720	      37.29	      35.86	           	       0.00	  485437.19	  765242.19	  737720.31	      45.84	      45.84	      45.84	      75.00	      25.00	      50.00	    -145.14	     100.00	    -100.00	       0.00	
 2020/09/07	   36.80	   37.58	   36.69	   36.79	       61613880	      37.24	      35.87	           	       0.00	  616138.81	  650407.25	  737235.31	      45.75	      45.75	      45.75	      75.00	      25.00	      50.00	     -68.49	     100.00	    -100.00	       0.00	
 2020/09/08	   37.18	   37.62	   37.02	   37.59	       68354488	      37.27	      35.90	           	       0.00	  683544.88	  644564.31	  751065.19	      53.49	      53.49	      53.49	      75.00	      25.00	      50.00	       9.46	     100.00	    -100.00	       0.00	
 2020/09/09	   37.27	   37.95	   37.16	   37.60	       60543336	      37.30	      35.93	           	       0.00	  605433.38	  606206.75	  748908.50	      53.58	      53.58	      53.58	      75.00	      25.00	      50.00	      45.61	     100.00	    -100.00	       0.00	
 2020/09/10	   37.88	   37.91	   37.37	   37.70	       55014608	      37.34	      35.96	           	       0.00	  550146.06	  588140.06	  746441.56	      54.54	      54.54	      54.54	      75.00	      25.00	      50.00	      66.56	     100.00	    -100.00	       0.00	
