                  五 粮 液 (000858)
      时间	    开盘	    最高	    最低	    收盘	         成交量	THT_EMA.EXP1  	THT_EMA.EXP2  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	RSI自制.RSI1  	RSI自制.RSI2  	RSI自制.RSI3  	RSI自制.超买区上线	RSI自制.超卖区下线	RSI自制.通达信中线	CCI自制.CCI   	CCI自制.超买区上线	CCI自制.超卖区下线	CCI自制.通达信中线	
 2019/12/23	  127.50	  129.50	  126.99	  128.14	       15676477	     129.70	     124.90	           	       0.00	  156764.77	  181164.19	  164668.50	      43.49	      43.49	      43.49	      75.00	      25.00	      50.00	    -119.01	     100.00	    -100.00	       0.00	
 2019/12/24	  128.44	  129.62	  128.40	  128.70	        8308120	     129.60	     124.97	           	       0.00	   83081.20	  147248.23	  163265.02	      45.85	      45.85	      45.85	      75.00	      25.00	      50.00	     -54.27	     100.00	    -100.00	       0.00	
 2019/12/25	  129.16	  129.19	  127.69	  128.10	       10982186	     129.46	     125.02	           	       0.00	  109821.86	  122097.81	  159528.69	      43.71	      43.71	      43.71	      75.00	      25.00	      50.00	     -91.30	     100.00	    -100.00	       0.00	
 2019/12/26	  128.10	  128.32	  127.28	  128.15	       10114355	     129.34	     125.07	           	       0.00	  101143.55	  116253.99	  156665.45	      43.95	      43.95	      43.95	      75.00	      25.00	      50.00	    -109.17	     100.00	    -100.00	       0.00	
 2019/12/27	  128.98	  130.25	  128.82	  129.00	       19653000	     129.30	     125.14	           	       0.00	  196530.00	  129468.27	  159851.83	      48.01	      48.01	      48.01	      75.00	      25.00	      50.00	      17.54	     100.00	    -100.00	       0.00	
 2019/12/30	  129.20	  133.25	  128.58	  132.82	       34011692	     129.64	     125.26	           	       0.00	  340116.91	  166138.70	  173651.44	      61.65	      61.65	      61.65	      75.00	      25.00	      50.00	     162.49	     100.00	    -100.00	       0.00	
 2019/12/31	  133.00	  134.12	  132.20	  133.01	       19507442	     129.96	     125.39	           	       0.00	  195074.42	  188537.34	  167892.78	      62.18	      62.18	      62.18	      75.00	      25.00	      50.00	     184.34	     100.00	    -100.00	       0.00	
 2020/01/02	  132.00	  133.50	  129.59	  132.08	       30667440	     130.16	     125.50	           	       0.00	  306674.41	  227907.86	  175002.83	      57.85	      57.85	      57.85	      75.00	      25.00	      50.00	      86.33	     100.00	    -100.00	       0.00	
 2020/01/03	  131.60	  132.07	  129.61	  130.55	       20469248	     130.20	     125.58	           	       0.00	  204692.48	  248617.64	  182435.81	      51.42	      51.42	      51.42	      75.00	      25.00	      50.00	      32.36	     100.00	    -100.00	       0.00	
 2020/01/06	  130.00	  130.25	  128.52	  129.20	       25936980	     130.10	     125.64	           	       0.00	  259369.80	  261185.61	  195326.94	      46.45	      46.45	      46.45	      75.00	      25.00	      50.00	     -29.49	     100.00	    -100.00	       0.00	
 2020/01/07	  129.50	  131.07	  129.00	  129.37	       22327792	     130.03	     125.71	           	       0.00	  223277.92	  237817.81	  201978.25	      47.15	      47.15	      47.15	      75.00	      25.00	      50.00	      -2.81	     100.00	    -100.00	       0.00	
 2020/01/08	  128.99	  129.76	  128.05	  128.89	       16180218	     129.93	     125.76	           	       0.00	  161802.19	  231163.36	  209850.36	      45.32	      45.32	      45.32	      75.00	      25.00	      50.00	     -47.15	     100.00	    -100.00	       0.00	
 2020/01/09	  129.00	  131.20	  128.25	  130.77	       25549056	     130.01	     125.84	           	       0.00	  255490.56	  220926.59	  224417.22	      53.10	      53.10	      53.10	      75.00	      25.00	      50.00	       5.19	     100.00	    -100.00	       0.00	
 2020/01/10	  130.50	  134.05	  130.50	  133.62	       42969544	     130.35	     125.97	           	       0.00	  429695.44	  265927.19	  257272.41	      62.03	      62.03	      62.03	      75.00	      25.00	      50.00	     116.02	     100.00	    -100.00	       0.00	
 2020/01/13	  134.26	  140.00	  134.25	  139.66	       49604192	     131.24	     126.20	           	       0.00	  496041.91	  313261.59	  287223.59	      73.63	      73.63	      73.63	      75.00	      25.00	      50.00	     237.39	     100.00	    -100.00	       0.00	
 2020/01/14	  140.10	  140.68	  138.20	  138.56	       19907316	     131.93	     126.40	           	       0.00	  199073.16	  308420.66	  273119.22	      69.42	      69.42	      69.42	      75.00	      25.00	      50.00	     192.11	     100.00	    -100.00	       0.00	
 2020/01/15	  138.56	  142.81	  138.55	  140.80	       23478904	     132.78	     126.64	           	       0.00	  234789.05	  323018.03	  277090.69	      72.87	      72.87	      72.87	      75.00	      25.00	      50.00	     162.76	     100.00	    -100.00	       0.00	
 2020/01/16	  140.80	  142.00	  139.30	  140.66	       14535988	     133.53	     126.87	           	       0.00	  145359.88	  300991.88	  260959.23	      72.31	      72.31	      72.31	      75.00	      25.00	      50.00	     117.53	     100.00	    -100.00	       0.00	
 2020/01/17	  141.26	  141.80	  138.30	  138.55	       14847814	     134.01	     127.06	           	       0.00	  148478.14	  244748.42	  255337.80	      64.25	      64.25	      64.25	      75.00	      25.00	      50.00	      79.13	     100.00	    -100.00	       0.00	
 2020/01/20	  140.55	  140.66	  136.80	  137.56	       16753769	     134.35	     127.24	           	       0.00	  167537.69	  179047.58	  246154.59	      60.78	      60.78	      60.78	      75.00	      25.00	      50.00	      51.24	     100.00	    -100.00	       0.00	
 2020/01/21	  136.50	  136.50	  132.01	  132.62	       29307308	     134.18	     127.33	           	       0.00	  293073.09	  197847.56	  253134.11	      46.97	      46.97	      46.97	      75.00	      25.00	      50.00	     -21.10	     100.00	    -100.00	       0.00	
 2020/01/22	  130.99	  132.67	  129.76	  131.70	       25753052	     133.94	     127.40	           	       0.00	  257530.52	  202395.86	  262706.94	      44.90	      44.90	      44.90	      75.00	      25.00	      50.00	     -62.21	     100.00	    -100.00	       0.00	
 2020/01/23	  131.77	  131.77	  125.00	  126.16	       41593668	     133.20	     127.38	           	       0.00	  415936.69	  256511.22	  278751.56	      34.81	      34.81	      34.81	      75.00	      25.00	      50.00	    -114.32	     100.00	    -100.00	       0.00	
 2020/02/03	  113.54	  113.54	  113.54	  113.54	       16763900	     131.33	     127.15	           	       0.00	  167639.00	  260343.39	  252545.91	      22.34	      22.34	      22.34	      75.00	      25.00	      50.00	    -240.63	     100.00	    -100.00	       0.00	
 2020/02/04	  109.00	  120.00	  109.00	  114.50	       71021424	     129.73	     126.94	           	       0.00	  710214.25	  368878.72	  273963.16	      24.58	      24.58	      24.58	      75.00	      25.00	      50.00	    -167.74	     100.00	    -100.00	       0.00	
 2020/02/05	  115.90	  119.80	  114.10	  117.51	       38878340	     128.56	     126.78	           	       0.00	  388783.41	  388020.78	  292934.16	      31.36	      31.36	      31.36	      75.00	      25.00	      50.00	    -108.23	     100.00	    -100.00	       0.00	
 2020/02/06	  119.00	  119.94	  116.60	  119.15	       30655104	     127.67	     126.66	           	       0.00	  306551.03	  397824.88	  300110.38	      34.84	      34.84	      34.84	      75.00	      25.00	      50.00	     -77.97	     100.00	    -100.00	       0.00	
 2020/02/07	  119.25	  120.93	  117.61	  120.58	       28011696	     126.99	     126.56	           	       0.00	  280116.97	  370660.94	  313586.06	      37.84	      37.84	      37.84	      75.00	      25.00	      50.00	     -58.25	     100.00	    -100.00	       0.00	
 2020/02/10	  119.50	  122.33	  118.58	  121.13	       22187650	     126.43	     126.47	           	       0.00	  221876.50	  381508.44	  320925.91	      39.02	      39.02	      39.02	      75.00	      25.00	      50.00	     -41.84	     100.00	    -100.00	       0.00	
 2020/02/11	  121.15	  125.50	  121.15	  124.79	       24577382	     126.28	     126.44	           	       0.00	  245773.81	  288620.34	  328749.53	      46.39	      46.39	      46.39	      75.00	      25.00	      50.00	      -9.23	     100.00	    -100.00	       0.00	
 2020/02/12	  124.50	  125.25	  122.77	  124.49	       17511362	     126.11	     126.41	           	       0.00	  175113.63	  245886.39	  316953.59	      45.89	      45.89	      45.89	      75.00	      25.00	      50.00	       6.10	     100.00	    -100.00	       0.00	
 2020/02/13	  124.88	  126.66	  123.37	  124.14	       17862884	     125.92	     126.37	           	       0.00	  178628.84	  220301.95	  309063.41	      45.28	      45.28	      45.28	      75.00	      25.00	      50.00	      29.49	     100.00	    -100.00	       0.00	
 2020/02/14	  124.20	  125.88	  122.45	  123.43	       16971972	     125.68	     126.32	           	       0.00	  169719.72	  198222.50	  284441.72	      43.97	      43.97	      43.97	      75.00	      25.00	      50.00	      35.28	     100.00	    -100.00	       0.00	
 2020/02/17	  123.18	  124.30	  122.58	  124.30	       23816908	     125.55	     126.29	           	       0.00	  238169.08	  201481.02	  291494.72	      46.05	      46.05	      46.05	      75.00	      25.00	      50.00	      49.54	     100.00	    -100.00	       0.00	
 2020/02/18	  123.80	  124.30	  123.01	  123.39	       12872775	     125.35	     126.24	           	       0.00	  128727.75	  178071.80	  233346.08	      44.18	      44.18	      44.18	      75.00	      25.00	      50.00	      58.20	     100.00	    -100.00	       0.00	
 2020/02/19	  123.78	  127.18	  122.68	  126.00	       31662776	     125.41	     126.24	           	       0.00	  316627.75	  206374.63	  226130.50	      50.48	      50.48	      50.48	      75.00	      25.00	      50.00	      82.38	     100.00	    -100.00	       0.00	
 2020/02/20	  127.00	  130.58	  126.89	  130.15	       33466160	     125.86	     126.30	           	       0.00	  334661.59	  237581.17	  228941.56	      58.59	      58.59	      58.59	      75.00	      25.00	      50.00	     164.32	     100.00	    -100.00	       0.00	
 2020/02/21	  130.00	  131.20	  129.02	  130.00	       20743752	     126.25	     126.36	           	       0.00	  207437.52	  245124.73	  221673.63	      58.21	      58.21	      58.21	      75.00	      25.00	      50.00	     178.76	     100.00	    -100.00	       0.00	
 2020/02/24	  129.40	  129.40	  126.70	  127.10	       23560124	     126.33	     126.37	           	       0.00	  235601.23	  244611.17	  223046.09	      51.28	      51.28	      51.28	      75.00	      25.00	      50.00	      89.78	     100.00	    -100.00	       0.00	
 2020/02/25	  124.80	  127.00	  123.86	  125.30	       24063330	     126.24	     126.36	           	       0.00	  240633.30	  266992.28	  222532.05	      47.45	      47.45	      47.45	      75.00	      25.00	      50.00	       6.69	     100.00	    -100.00	       0.00	
 2020/02/26	  123.83	  126.42	  123.00	  124.10	       21417866	     126.03	     126.32	           	       0.00	  214178.66	  246502.45	  226438.55	      45.00	      45.00	      45.00	      75.00	      25.00	      50.00	     -38.26	     100.00	    -100.00	       0.00	
 2020/02/27	  124.80	  127.75	  124.50	  126.30	       23573168	     126.06	     126.32	           	       0.00	  235731.69	  226716.48	  232148.83	      50.14	      50.14	      50.14	      75.00	      25.00	      50.00	      18.38	     100.00	    -100.00	       0.00	
 2020/02/28	  124.00	  124.03	  119.00	  120.60	       36601212	     125.54	     126.22	           	       0.00	  366012.13	  258431.41	  251778.06	      39.67	      39.67	      39.67	      75.00	      25.00	      50.00	    -149.72	     100.00	    -100.00	       0.00	
 2020/03/02	  120.10	  123.60	  119.60	  122.65	       26982238	     125.26	     126.17	           	       0.00	  269822.38	  265275.63	  254943.41	      44.24	      44.24	      44.24	      75.00	      25.00	      50.00	    -104.98	     100.00	    -100.00	       0.00	
 2020/03/03	  123.70	  125.88	  123.70	  124.37	       23092324	     125.18	     126.14	           	       0.00	  230923.23	  263333.63	  265162.94	      47.85	      47.85	      47.85	      75.00	      25.00	      50.00	     -21.10	     100.00	    -100.00	       0.00	
 2020/03/04	  124.00	  125.93	  124.00	  125.27	       19757510	     125.19	     126.12	           	       0.00	  197575.09	  260012.91	  253257.69	      49.71	      49.71	      49.71	      75.00	      25.00	      50.00	     -11.56	     100.00	    -100.00	       0.00	
 2020/03/05	  126.55	  134.88	  126.00	  133.20	       56561988	     125.95	     126.24	           	       0.00	  565619.88	  325990.53	  276353.50	      62.56	      62.56	      62.56	      75.00	      25.00	      50.00	     148.49	     100.00	    -100.00	       0.00	
 2020/03/06	  132.00	  134.88	  130.00	  130.07	       29165822	     126.34	     126.30	           	       0.00	  291658.22	  311119.75	  284775.59	      56.36	      56.36	      56.36	      75.00	      25.00	      50.00	     118.45	     100.00	    -100.00	       0.00	
 2020/03/09	  128.00	  128.25	  126.04	  126.30	       24454158	     126.34	     126.30	           	       0.00	  244541.58	  306063.59	  285669.63	      49.87	      49.87	      49.87	      75.00	      25.00	      50.00	      12.12	     100.00	    -100.00	       0.00	
 2020/03/10	  126.30	  131.63	  126.20	  130.72	       31077220	     126.76	     126.37	           	       0.00	  310772.19	  322033.38	  292683.50	      56.30	      56.30	      56.30	      75.00	      25.00	      50.00	      82.39	     100.00	    -100.00	       0.00	
 2020/03/11	  132.50	  132.80	  129.50	  129.90	       18763488	     127.06	     126.43	           	       0.00	  187634.88	  320045.34	  290029.13	      54.88	      54.88	      54.88	      75.00	      25.00	      50.00	      96.50	     100.00	    -100.00	       0.00	
 2020/03/12	  126.88	  128.11	  125.86	  126.04	       25266000	     126.96	     126.43	           	       0.00	  252660.00	  257453.38	  291721.97	      48.56	      48.56	      48.56	      75.00	      25.00	      50.00	      -0.64	     100.00	    -100.00	       0.00	
 2020/03/13	  120.00	  125.22	  118.88	  122.60	       35088696	     126.54	     126.36	           	       0.00	  350886.97	  269299.13	  290209.44	      43.67	      43.67	      43.67	      75.00	      25.00	      50.00	     -96.31	     100.00	    -100.00	       0.00	
 2020/03/16	  121.40	  122.40	  114.41	  115.50	       37024248	     125.49	     126.18	           	       0.00	  370242.47	  294439.31	  300251.44	      35.61	      35.61	      35.61	      75.00	      25.00	      50.00	    -150.82	     100.00	    -100.00	       0.00	
 2020/03/17	  114.50	  117.58	  108.58	  112.36	       35297952	     124.24	     125.96	           	       0.00	  352979.53	  302880.78	  312457.09	      32.69	      32.69	      32.69	      75.00	      25.00	      50.00	    -186.11	     100.00	    -100.00	       0.00	
 2020/03/18	  113.20	  115.97	  106.69	  107.59	       40442260	     122.66	     125.65	           	       0.00	  404422.59	  346238.31	  333141.84	      28.79	      28.79	      28.79	      75.00	      25.00	      50.00	    -165.91	     100.00	    -100.00	       0.00	
 2020/03/19	  105.80	  107.00	   98.63	  102.11	       60169788	     120.70	     125.26	           	       0.00	  601697.88	  416045.88	  336749.63	      25.04	      25.04	      25.04	      75.00	      25.00	      50.00	    -170.73	     100.00	    -100.00	       0.00	
 2020/03/20	  104.32	  109.66	  104.21	  108.51	       42206392	     119.54	     124.99	           	       0.00	  422063.91	  430281.28	  349790.19	      35.70	      35.70	      35.70	      75.00	      25.00	      50.00	     -99.58	     100.00	    -100.00	       0.00	
 2020/03/23	  104.00	  106.50	  103.04	  104.51	       32826540	     118.11	     124.65	           	       0.00	  328265.41	  421885.88	  358162.59	      32.55	      32.55	      32.55	      75.00	      25.00	      50.00	     -98.62	     100.00	    -100.00	       0.00	
 2020/03/24	  107.08	  109.89	  106.04	  109.05	       35636344	     117.24	     124.39	           	       0.00	  356363.44	  422562.66	  362721.72	      39.20	      39.20	      39.20	      75.00	      25.00	      50.00	     -61.72	     100.00	    -100.00	       0.00	
 2020/03/25	  113.10	  114.96	  111.84	  114.00	       30947332	     116.93	     124.22	           	       0.00	  309473.31	  403572.78	  374905.56	      45.59	      45.59	      45.59	      75.00	      25.00	      50.00	     -15.61	     100.00	    -100.00	       0.00	
 2020/03/26	  112.98	  116.30	  111.90	  113.89	       20880124	     116.64	     124.05	           	       0.00	  208801.23	  324993.47	  370519.69	      45.47	      45.47	      45.47	      75.00	      25.00	      50.00	      -1.92	     100.00	    -100.00	       0.00	
 2020/03/27	  115.60	  117.80	  115.60	  115.81	       23543496	     116.57	     123.91	           	       0.00	  235434.95	  287667.66	  358974.47	      47.99	      47.99	      47.99	      75.00	      25.00	      50.00	      41.92	     100.00	    -100.00	       0.00	
 2020/03/30	  112.82	  114.02	  111.70	  113.23	       20580584	     116.25	     123.73	           	       0.00	  205805.84	  263175.75	  342530.81	      44.95	      44.95	      44.95	      75.00	      25.00	      50.00	      16.65	     100.00	    -100.00	       0.00	
 2020/03/31	  115.00	  116.59	  114.06	  115.20	       18849620	     116.15	     123.59	           	       0.00	  188496.20	  229602.31	  326082.47	      47.71	      47.71	      47.71	      75.00	      25.00	      50.00	      67.90	     100.00	    -100.00	       0.00	
 2020/04/01	  116.00	  116.99	  114.44	  115.00	       17596852	     116.04	     123.45	           	       0.00	  175968.52	  202901.34	  303237.06	      47.45	      47.45	      47.45	      75.00	      25.00	      50.00	      76.67	     100.00	    -100.00	       0.00	
 2020/04/02	  114.00	  117.19	  113.52	  117.19	       19153740	     116.15	     123.35	           	       0.00	  191537.41	  199448.58	  262221.03	      50.70	      50.70	      50.70	      75.00	      25.00	      50.00	      76.33	     100.00	    -100.00	       0.00	
 2020/04/03	  117.70	  119.47	  116.80	  117.52	       17580586	     116.28	     123.25	           	       0.00	  175805.86	  187522.77	  237595.22	      51.19	      51.19	      51.19	      75.00	      25.00	      50.00	      93.20	     100.00	    -100.00	       0.00	
 2020/04/07	  120.60	  124.58	  120.60	  124.14	       29451150	     117.03	     123.27	           	       0.00	  294511.50	  205263.89	  234219.83	      60.00	      60.00	      60.00	      75.00	      25.00	      50.00	     171.29	     100.00	    -100.00	       0.00	
 2020/04/08	  124.14	  125.99	  123.43	  125.28	       20113362	     117.81	     123.30	           	       0.00	  201133.63	  207791.38	  218696.84	      61.32	      61.32	      61.32	      75.00	      25.00	      50.00	     172.03	     100.00	    -100.00	       0.00	
 2020/04/09	  126.65	  127.60	  123.01	  124.98	       15879620	     118.50	     123.33	           	       0.00	  158796.20	  204356.92	  203629.14	      60.74	      60.74	      60.74	      75.00	      25.00	      50.00	     141.26	     100.00	    -100.00	       0.00	
 2020/04/10	  124.98	  128.80	  124.20	  126.52	       19896088	     119.26	     123.38	           	       0.00	  198960.88	  205841.61	  202645.09	      62.69	      62.69	      62.69	      75.00	      25.00	      50.00	     124.37	     100.00	    -100.00	       0.00	
 2020/04/13	  125.15	  127.02	  124.20	  125.00	       14606018	     119.81	     123.41	           	       0.00	  146060.19	  199892.48	  193707.63	      59.51	      59.51	      59.51	      75.00	      25.00	      50.00	      85.49	     100.00	    -100.00	       0.00	
 2020/04/14	  126.61	  128.88	  125.20	  128.45	       19461888	     120.63	     123.49	           	       0.00	  194618.88	  179913.95	  192588.92	      64.03	      64.03	      64.03	      75.00	      25.00	      50.00	      94.96	     100.00	    -100.00	       0.00	
 2020/04/15	  128.47	  130.28	  127.21	  127.91	       16296718	     121.32	     123.56	           	       0.00	  162967.19	  172280.67	  190036.03	      62.83	      62.83	      62.83	      75.00	      25.00	      50.00	      91.57	     100.00	    -100.00	       0.00	
 2020/04/16	  127.01	  127.80	  125.52	  126.10	       18825436	     121.78	     123.61	           	       0.00	  188254.36	  178172.30	  191264.61	      58.81	      58.81	      58.81	      75.00	      25.00	      50.00	      58.09	     100.00	    -100.00	       0.00	
 2020/04/17	  127.17	  129.70	  126.74	  128.82	       23471088	     122.45	     123.69	           	       0.00	  234710.88	  185322.30	  195581.95	      62.72	      62.72	      62.72	      75.00	      25.00	      50.00	      81.98	     100.00	    -100.00	       0.00	
 2020/04/20	  129.92	  130.48	  128.88	  129.31	       13218834	     123.10	     123.78	           	       0.00	  132188.34	  182547.92	  191220.20	      63.41	      63.41	      63.41	      75.00	      25.00	      50.00	     102.81	     100.00	    -100.00	       0.00	
 2020/04/21	  128.08	  128.95	  125.08	  126.47	       20552372	     123.42	     123.83	           	       0.00	  205523.72	  184728.89	  182321.42	      56.82	      56.82	      56.82	      75.00	      25.00	      50.00	      30.56	     100.00	    -100.00	       0.00	
 2020/04/22	  126.54	  130.99	  125.42	  130.30	       26598476	     124.08	     123.94	           	       0.00	  265984.75	  205332.41	  188806.53	      62.54	      62.54	      62.54	      75.00	      25.00	      50.00	      94.14	     100.00	    -100.00	       0.00	
 2020/04/23	  131.20	  134.30	  130.80	  131.09	       21331870	     124.75	     124.05	           	       0.00	  213318.70	  210345.28	  194258.78	      63.63	      63.63	      63.63	      75.00	      25.00	      50.00	     185.24	     100.00	    -100.00	       0.00	
 2020/04/24	  131.24	  133.29	  129.37	  131.40	       16773324	     125.38	     124.18	           	       0.00	  167733.23	  196949.75	  191136.03	      64.07	      64.07	      64.07	      75.00	      25.00	      50.00	     126.54	     100.00	    -100.00	       0.00	
 2020/04/27	  132.51	  133.62	  130.38	  132.70	       15934244	     126.08	     124.32	           	       0.00	  159342.44	  202380.56	  192464.25	      65.98	      65.98	      65.98	      75.00	      25.00	      50.00	     131.84	     100.00	    -100.00	       0.00	
 2020/04/28	  136.00	  141.22	  134.51	  139.00	       42077344	     127.31	     124.56	           	       0.00	  420773.44	  245430.52	  215079.70	      73.43	      73.43	      73.43	      75.00	      25.00	      50.00	     223.85	     100.00	    -100.00	       0.00	
 2020/04/29	  139.00	  140.15	  134.00	  135.50	       29183204	     128.09	     124.74	           	       0.00	  291832.03	  250599.97	  227966.19	      64.83	      64.83	      64.83	      75.00	      25.00	      50.00	     135.65	     100.00	    -100.00	       0.00	
 2020/04/30	  135.50	  139.20	  134.02	  135.77	       22864056	     128.82	     124.92	           	       0.00	  228640.56	  253664.34	  232004.81	      65.17	      65.17	      65.17	      75.00	      25.00	      50.00	     105.86	     100.00	    -100.00	       0.00	
 2020/05/06	  134.50	  139.05	  133.98	  138.21	       25104480	     129.71	     125.14	           	       0.00	  251044.80	  270326.66	  233638.20	      68.23	      68.23	      68.23	      75.00	      25.00	      50.00	      99.15	     100.00	    -100.00	       0.00	
 2020/05/07	  138.38	  142.00	  137.37	  141.91	       27796178	     130.88	     125.42	           	       0.00	  277961.78	  294050.53	  248215.55	      72.26	      72.26	      72.26	      75.00	      25.00	      50.00	     127.38	     100.00	    -100.00	       0.00	
 2020/05/08	  142.65	  145.50	  140.93	  142.90	       24326698	     132.02	     125.71	           	       0.00	  243266.98	  258549.23	  251989.88	      73.25	      73.25	      73.25	      75.00	      25.00	      50.00	     137.33	     100.00	    -100.00	       0.00	
 2020/05/11	  143.22	  145.10	  141.00	  141.85	       23681992	     132.96	     125.97	           	       0.00	  236819.92	  247546.81	  249073.39	      70.34	      70.34	      70.34	      75.00	      25.00	      50.00	     110.20	     100.00	    -100.00	       0.00	
 2020/05/12	  141.00	  143.79	  140.89	  142.90	       15184489	     133.90	     126.25	           	       0.00	  151844.89	  232187.67	  242926.00	      71.57	      71.57	      71.57	      75.00	      25.00	      50.00	      98.49	     100.00	    -100.00	       0.00	
 2020/05/13	  142.90	  146.21	  142.30	  146.00	       19635028	     135.06	     126.58	           	       0.00	  196350.28	  221248.77	  245787.72	      74.92	      74.92	      74.92	      75.00	      25.00	      50.00	     116.40	     100.00	    -100.00	       0.00	
 2020/05/14	  145.90	  147.00	  144.40	  146.30	       15361261	     136.13	     126.91	           	       0.00	  153612.61	  196378.94	  245214.73	      75.23	      75.23	      75.23	      75.00	      25.00	      50.00	     111.29	     100.00	    -100.00	       0.00	
 2020/05/15	  147.50	  147.99	  144.08	  145.22	       16064447	     136.99	     127.21	           	       0.00	  160644.47	  179854.44	  219201.83	      71.77	      71.77	      71.77	      75.00	      25.00	      50.00	      96.40	     100.00	    -100.00	       0.00	
 2020/05/18	  145.00	  152.46	  144.60	  151.19	       24881016	     138.34	     127.61	           	       0.00	  248810.16	  182252.48	  214899.64	      77.90	      77.90	      77.90	      75.00	      25.00	      50.00	     143.92	     100.00	    -100.00	       0.00	
 2020/05/19	  153.33	  153.49	  150.37	  151.42	       17650556	     139.59	     128.00	           	       0.00	  176505.56	  187184.61	  209686.14	      78.10	      78.10	      78.10	      75.00	      25.00	      50.00	     154.45	     100.00	    -100.00	       0.00	
 2020/05/20	  152.50	  152.98	  150.51	  150.85	       17041214	     140.66	     128.38	           	       0.00	  170412.14	  181996.98	  201622.88	      76.24	      76.24	      76.24	      75.00	      25.00	      50.00	     122.15	     100.00	    -100.00	       0.00	
 2020/05/21	  151.86	  153.53	  151.03	  151.68	       17092150	     141.71	     128.76	           	       0.00	  170921.50	  185458.77	  190918.84	      77.11	      77.11	      77.11	      75.00	      25.00	      50.00	     113.64	     100.00	    -100.00	       0.00	
 2020/05/22	  150.76	  150.78	  143.65	  144.25	       38352640	     141.95	     129.02	           	       0.00	  383526.41	  230035.16	  204944.80	      56.82	      56.82	      56.82	      75.00	      25.00	      50.00	      -2.46	     100.00	    -100.00	       0.00	
 2020/05/25	  144.01	  147.40	  141.10	  147.03	       24355992	     142.44	     129.32	           	       0.00	  243559.92	  228985.11	  205618.80	      61.01	      61.01	      61.01	      75.00	      25.00	      50.00	     -35.28	     100.00	    -100.00	       0.00	
 2020/05/26	  147.03	  149.12	  146.15	  147.81	       16511925	     142.95	     129.62	           	       0.00	  165119.25	  226707.84	  206946.23	      62.13	      62.13	      62.13	      75.00	      25.00	      50.00	      13.59	     100.00	    -100.00	       0.00	
 2020/05/27	  147.82	  148.40	  145.68	  146.16	       14596302	     143.25	     129.90	           	       0.00	  145963.02	  221818.02	  201907.50	      58.26	      58.26	      58.26	      75.00	      25.00	      50.00	     -19.05	     100.00	    -100.00	       0.00	
 2020/05/28	  146.15	  148.02	  144.50	  146.16	       14818404	     143.53	     130.16	           	       0.00	  148184.05	  217270.53	  201364.64	      58.26	      58.26	      58.26	      75.00	      25.00	      50.00	     -45.43	     100.00	    -100.00	       0.00	
 2020/05/29	  145.00	  148.59	  144.83	  148.20	       16321720	     143.98	     130.46	           	       0.00	  163217.20	  173208.69	  201621.92	      61.77	      61.77	      61.77	      75.00	      25.00	      50.00	     -23.82	     100.00	    -100.00	       0.00	
 2020/06/01	  150.06	  160.18	  150.06	  158.59	       35784360	     145.37	     130.93	           	       0.00	  357843.59	  196065.42	  212525.27	      73.94	      73.94	      73.94	      75.00	      25.00	      50.00	     177.13	     100.00	    -100.00	       0.00	
 2020/06/02	  158.39	  163.65	  158.02	  158.77	       29158586	     146.64	     131.39	           	       0.00	  291585.88	  221358.75	  224033.30	      74.09	      74.09	      74.09	      75.00	      25.00	      50.00	     187.78	     100.00	    -100.00	       0.00	
 2020/06/03	  160.86	  161.76	  156.68	  158.24	       25275932	     147.75	     131.83	           	       0.00	  252759.31	  242718.00	  232268.02	      72.70	      72.70	      72.70	      75.00	      25.00	      50.00	     125.78	     100.00	    -100.00	       0.00	
 2020/06/04	  158.03	  159.98	  157.00	  158.85	       13631755	     148.81	     132.28	           	       0.00	  136317.55	  240344.70	  228807.63	      73.33	      73.33	      73.33	      75.00	      25.00	      50.00	      99.23	     100.00	    -100.00	       0.00	
 2020/06/05	  159.11	  160.68	  157.60	  160.09	       15985906	     149.88	     132.74	           	       0.00	  159859.06	  239673.08	  206440.88	      74.63	      74.63	      74.63	      75.00	      25.00	      50.00	      89.38	     100.00	    -100.00	       0.00	
 2020/06/08	  159.50	  164.95	  159.30	  160.61	       22255110	     150.90	     133.20	           	       0.00	  222551.09	  212614.58	  204340.00	      75.18	      75.18	      75.18	      75.00	      25.00	      50.00	      92.58	     100.00	    -100.00	       0.00	
 2020/06/09	  160.58	  163.00	  159.01	  162.61	       16111888	     152.02	     133.68	           	       0.00	  161118.88	  186521.17	  203939.97	      77.26	      77.26	      77.26	      75.00	      25.00	      50.00	      78.77	     100.00	    -100.00	       0.00	
 2020/06/10	  162.65	  163.78	  161.08	  162.54	       14948146	     153.02	     134.16	           	       0.00	  149481.45	  165865.61	  204291.81	      77.02	      77.02	      77.02	      75.00	      25.00	      50.00	      80.10	     100.00	    -100.00	       0.00	
 2020/06/11	  161.80	  162.74	  157.95	  160.07	       19946096	     153.69	     134.59	           	       0.00	  199460.95	  178494.28	  209419.50	      68.59	      68.59	      68.59	      75.00	      25.00	      50.00	      48.40	     100.00	    -100.00	       0.00	
 2020/06/12	  157.00	  161.88	  156.10	  161.50	       17647612	     154.43	     135.03	           	       0.00	  176476.13	  181817.70	  210745.39	      70.62	      70.62	      70.62	      75.00	      25.00	      50.00	      36.15	     100.00	    -100.00	       0.00	
