                  长春高新 (000661)
      时间	    开盘	    最高	    最低	    收盘	         成交量	THT_EMA.EXP1  	THT_EMA.EXP2  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	RSI自制.RSI1  	RSI自制.RSI2  	RSI自制.RSI3  	RSI自制.超买区上线	RSI自制.超卖区下线	RSI自制.通达信中线	CCI自制.CCI   	CCI自制.超买区上线	CCI自制.超卖区下线	CCI自制.通达信中线	
 2020/05/28	  654.00	  656.67	  630.88	  649.93	        1846305	     633.75	     526.21	           	       0.00	   18463.05	   17641.17	   17504.83	      59.86	      59.86	      59.86	      75.00	      25.00	      50.00	     -56.31	     100.00	    -100.00	       0.00	
 2020/05/29	  649.14	  666.60	  646.51	  666.00	        1507120	     636.82	     528.52	           	       0.00	   15071.20	   16683.93	   17409.12	      65.02	      65.02	      65.02	      75.00	      25.00	      50.00	      43.73	     100.00	    -100.00	       0.00	
 2020/06/01	  665.65	  673.80	  659.27	  670.92	        1700297	     640.07	     530.88	           	       0.00	   17002.97	   17141.14	   16953.42	      66.46	      66.46	      66.46	      75.00	      25.00	      50.00	     100.76	     100.00	    -100.00	       0.00	
 2020/06/02	  664.87	  666.50	  656.28	  662.00	        1283191	     642.16	     533.04	           	       0.00	   12831.91	   15818.53	   16773.64	      61.46	      61.46	      61.46	      75.00	      25.00	      50.00	      32.20	     100.00	    -100.00	       0.00	
 2020/06/03	  668.90	  681.08	  657.00	  659.21	        2230588	     643.78	     535.13	           	       0.00	   22305.88	   17135.00	   17004.71	      59.92	      59.92	      59.92	      75.00	      25.00	      50.00	      68.37	     100.00	    -100.00	       0.00	
 2020/06/04	  657.00	  665.90	  649.03	  665.00	        1575333	     645.80	     537.28	           	       0.00	   15753.33	   16593.06	   17117.12	      62.07	      62.07	      62.07	      75.00	      25.00	      50.00	      10.64	     100.00	    -100.00	       0.00	
 2020/06/05	  666.53	  682.20	  664.10	  680.39	        1864848	     649.10	     539.64	           	       0.00	   18648.48	   17308.51	   16996.22	      67.17	      67.17	      67.17	      75.00	      25.00	      50.00	     154.19	     100.00	    -100.00	       0.00	
 2020/06/08	  682.21	  683.78	  661.40	  666.46	        2168160	     650.75	     541.74	           	       0.00	   21681.60	   18244.24	   17692.69	      59.29	      59.29	      59.29	      75.00	      25.00	      50.00	      83.09	     100.00	    -100.00	       0.00	
 2020/06/09	  333.00	  340.10	  331.36	  334.80	        3846656	     620.66	     538.32	           	       0.00	   38466.56	   23371.17	   19594.85	      14.65	      14.65	      14.65	      75.00	      25.00	      50.00	    -400.00	     100.00	    -100.00	       0.00	
 2020/06/10	  335.08	  356.38	  334.83	  354.98	        6876758	     595.36	     535.29	           	       0.00	   68767.58	   32663.51	   24899.26	      18.72	      18.72	      18.72	      75.00	      25.00	      50.00	    -195.04	     100.00	    -100.00	       0.00	
 2020/06/11	  355.88	  359.69	  352.00	  356.52	        4187047	     572.61	     532.33	           	       0.00	   41870.47	   37886.94	   27240.00	      19.04	      19.04	      19.04	      75.00	      25.00	      50.00	    -128.09	     100.00	    -100.00	       0.00	
 2020/06/12	  350.00	  360.01	  350.00	  351.94	        4330574	     551.59	     529.35	           	       0.00	   43305.74	   42818.39	   30063.45	      18.80	      18.80	      18.80	      75.00	      25.00	      50.00	     -97.41	     100.00	    -100.00	       0.00	
 2020/06/15	  355.88	  359.49	  350.00	  354.18	        3712464	     532.79	     526.45	           	       0.00	   37124.64	   45907.00	   32075.62	      19.34	      19.34	      19.34	      75.00	      25.00	      50.00	     -77.92	     100.00	    -100.00	       0.00	
 2020/06/16	  356.20	  365.15	  353.39	  362.61	        4006811	     516.58	     523.75	           	       0.00	   40068.11	   46227.31	   34799.24	      21.50	      21.50	      21.50	      75.00	      25.00	      50.00	     -62.92	     100.00	    -100.00	       0.00	
 2020/06/17	  364.97	  379.80	  361.25	  375.90	        5625369	     503.19	     521.30	           	       0.00	   56253.69	   43724.53	   38194.02	      24.95	      24.95	      24.95	      75.00	      25.00	      50.00	     -49.31	     100.00	    -100.00	       0.00	
 2020/06/18	  373.50	  377.70	  368.88	  376.10	        4001165	     491.08	     518.90	           	       0.00	   40011.65	   43352.77	   40619.85	      25.01	      25.01	      25.01	      75.00	      25.00	      50.00	     -41.67	     100.00	    -100.00	       0.00	
 2020/06/19	  376.10	  388.70	  375.90	  388.20	        5124616	     481.28	     516.74	           	       0.00	   51246.16	   44940.85	   43879.62	      28.42	      28.42	      28.42	      75.00	      25.00	      50.00	     -30.47	     100.00	    -100.00	       0.00	
 2020/06/22	  389.00	  403.70	  388.99	  399.98	        5703018	     473.54	     514.81	           	       0.00	   57030.18	   48921.96	   47414.48	      31.72	      31.72	      31.72	      75.00	      25.00	      50.00	     -13.77	     100.00	    -100.00	       0.00	
 2020/06/23	  401.06	  429.98	  401.06	  423.88	        6763397	     468.81	     513.31	           	       0.00	   67633.97	   54435.13	   50331.22	      38.04	      38.04	      38.04	      75.00	      25.00	      50.00	      32.08	     100.00	    -100.00	       0.00	
 2020/06/24	  425.00	  430.54	  409.00	  417.60	        7470297	     463.93	     511.73	           	       0.00	   74702.97	   58124.98	   50924.76	      37.06	      37.06	      37.06	      75.00	      25.00	      50.00	     143.21	     100.00	    -100.00	       0.00	
 2020/06/29	  420.50	  430.00	  417.70	  424.00	        5647601	     460.13	     510.28	           	       0.00	   56476.01	   61417.86	   52385.31	      38.81	      38.81	      38.81	      75.00	      25.00	      50.00	     123.15	     100.00	    -100.00	       0.00	
 2020/06/30	  428.14	  435.30	  419.00	  435.30	        5121212	     457.77	     509.04	           	       0.00	   51212.12	   61411.05	   53175.95	      41.94	      41.94	      41.94	      75.00	      25.00	      50.00	     111.62	     100.00	    -100.00	       0.00	
 2020/07/01	  435.30	  450.00	  425.00	  427.88	        7895636	     454.92	     507.70	           	       0.00	   78956.36	   65796.29	   57359.12	      40.46	      40.46	      40.46	      75.00	      25.00	      50.00	     100.82	     100.00	    -100.00	       0.00	
 2020/07/02	  427.95	  428.70	  402.88	  410.09	       11474664	     450.65	     506.08	           	       0.00	  114746.64	   75218.82	   64826.98	      37.04	      37.04	      37.04	      75.00	      25.00	      50.00	      41.46	     100.00	    -100.00	       0.00	
 2020/07/03	  406.00	  412.99	  396.02	  409.95	        7489923	     446.77	     504.49	           	       0.00	   74899.23	   75258.07	   66691.53	      37.01	      37.01	      37.01	      75.00	      25.00	      50.00	      11.01	     100.00	    -100.00	       0.00	
 2020/07/06	  408.00	  408.80	  399.88	  407.21	        8692502	     443.01	     502.89	           	       0.00	   86925.02	   81347.88	   71382.87	      36.45	      36.45	      36.45	      75.00	      25.00	      50.00	      -5.26	     100.00	    -100.00	       0.00	
 2020/07/07	  401.68	  447.93	  397.01	  447.93	       14309292	     443.47	     501.98	           	       0.00	  143092.92	   99724.03	   80567.54	      49.04	      49.04	      49.04	      75.00	      25.00	      50.00	      86.69	     100.00	    -100.00	       0.00	
 2020/07/08	  450.00	  459.00	  438.00	  443.50	        8431131	     443.48	     501.01	           	       0.00	   84311.31	  100795.02	   83295.66	      47.91	      47.91	      47.91	      75.00	      25.00	      50.00	     145.73	     100.00	    -100.00	       0.00	
 2020/07/09	  442.00	  459.50	  438.01	  454.58	        7704858	     444.53	     500.24	           	       0.00	   77048.58	   93255.41	   84237.12	      50.98	      50.98	      50.98	      75.00	      25.00	      50.00	     141.50	     100.00	    -100.00	       0.00	
 2020/07/10	  451.00	  463.30	  445.47	  455.00	        6364319	     445.53	     499.50	           	       0.00	   63643.19	   91004.20	   83131.14	      51.10	      51.10	      51.10	      75.00	      25.00	      50.00	     133.39	     100.00	    -100.00	       0.00	
 2020/07/13	  455.01	  475.80	  455.01	  473.31	        6838577	     448.18	     499.06	           	       0.00	   68385.77	   87296.36	   84322.12	      56.18	      56.18	      56.18	      75.00	      25.00	      50.00	     152.54	     100.00	    -100.00	       0.00	
 2020/07/14	  475.00	  488.08	  469.68	  487.06	        7096950	     451.88	     498.86	           	       0.00	   70969.50	   72871.67	   86297.85	      59.61	      59.61	      59.61	      75.00	      25.00	      50.00	     153.41	     100.00	    -100.00	       0.00	
 2020/07/15	  487.47	  512.88	  487.30	  500.55	        7991165	     456.52	     498.89	           	       0.00	   79911.65	   71991.73	   86393.38	      62.73	      62.73	      62.73	      75.00	      25.00	      50.00	     161.17	     100.00	    -100.00	       0.00	
 2020/07/16	  500.55	  502.99	  467.00	  470.50	       10686618	     457.85	     498.42	           	       0.00	  106866.18	   77955.26	   85605.34	      52.81	      52.81	      52.81	      75.00	      25.00	      50.00	      87.10	     100.00	    -100.00	       0.00	
 2020/07/17	  467.00	  490.00	  464.05	  487.15	        7354735	     460.64	     498.24	           	       0.00	   73547.35	   79936.09	   85470.15	      56.93	      56.93	      56.93	      75.00	      25.00	      50.00	      74.11	     100.00	    -100.00	       0.00	
 2020/07/20	  489.99	  494.70	  464.00	  475.13	        7372000	     462.02	     497.85	           	       0.00	   73720.00	   81002.94	   84149.65	      53.26	      53.26	      53.26	      75.00	      25.00	      50.00	      57.25	     100.00	    -100.00	       0.00	
 2020/07/21	  471.90	  483.90	  466.01	  479.26	        5347500	     463.66	     497.55	           	       0.00	   53475.00	   77504.04	   75187.85	      54.36	      54.36	      54.36	      75.00	      25.00	      50.00	      43.45	     100.00	    -100.00	       0.00	
 2020/07/22	  479.00	  497.80	  476.19	  487.75	        5619100	     465.95	     497.39	           	       0.00	   56191.00	   72759.91	   72375.82	      56.65	      56.65	      56.65	      75.00	      25.00	      50.00	      72.92	     100.00	    -100.00	       0.00	
 2020/07/23	  480.01	  494.00	  476.57	  479.90	        7588077	     467.28	     497.10	           	       0.00	   75880.77	   66562.83	   72259.04	      53.93	      53.93	      53.93	      75.00	      25.00	      50.00	      50.29	     100.00	    -100.00	       0.00	
 2020/07/24	  479.98	  479.98	  440.98	  447.22	       10003278	     465.37	     496.27	           	       0.00	  100032.78	   71859.91	   75898.00	      44.25	      44.25	      44.25	      75.00	      25.00	      50.00	    -107.40	     100.00	    -100.00	       0.00	
 2020/07/27	  450.05	  457.70	  449.00	  454.28	        5160184	     464.32	     495.58	           	       0.00	   51601.84	   67436.28	   74219.61	      46.51	      46.51	      46.51	      75.00	      25.00	      50.00	    -126.20	     100.00	    -100.00	       0.00	
 2020/07/28	  456.00	  464.00	  448.73	  460.60	        5208695	     463.96	     495.00	           	       0.00	   52086.95	   67158.67	   72331.35	      48.55	      48.55	      48.55	      75.00	      25.00	      50.00	    -106.77	     100.00	    -100.00	       0.00	
 2020/07/29	  461.00	  503.46	  461.00	  503.22	       12172355	     467.70	     495.14	           	       0.00	  121723.55	   80265.18	   76512.54	      59.82	      59.82	      59.82	      75.00	      25.00	      50.00	      76.09	     100.00	    -100.00	       0.00	
 2020/07/30	  503.52	  513.05	  495.50	  497.95	        8114014	     470.58	     495.18	           	       0.00	   81140.14	   81317.05	   73939.94	      58.10	      58.10	      58.10	      75.00	      25.00	      50.00	     130.52	     100.00	    -100.00	       0.00	
 2020/07/31	  495.00	  501.99	  485.01	  497.00	        6290992	     473.10	     495.21	           	       0.00	   62909.92	   73892.48	   72876.20	      57.77	      57.77	      57.77	      75.00	      25.00	      50.00	      94.39	     100.00	    -100.00	       0.00	
 2020/08/03	  507.00	  507.64	  489.80	  496.02	        6448256	     475.28	     495.23	           	       0.00	   64482.56	   76468.63	   71952.45	      57.41	      57.41	      57.41	      75.00	      25.00	      50.00	      94.11	     100.00	    -100.00	       0.00	
 2020/08/04	  496.00	  513.50	  492.00	  500.06	        6610605	     477.64	     495.31	           	       0.00	   66106.05	   79272.45	   73215.55	      58.58	      58.58	      58.58	      75.00	      25.00	      50.00	      94.78	     100.00	    -100.00	       0.00	
 2020/08/05	  493.10	  505.00	  487.00	  498.99	        4910803	     479.67	     495.37	           	       0.00	   49108.03	   64749.34	   72507.26	      58.12	      58.12	      58.12	      75.00	      25.00	      50.00	      62.71	     100.00	    -100.00	       0.00	
 2020/08/06	  497.00	  501.62	  489.00	  491.54	        4831945	     480.80	     495.30	           	       0.00	   48319.45	   58185.20	   69751.13	      54.84	      54.84	      54.84	      75.00	      25.00	      50.00	      43.36	     100.00	    -100.00	       0.00	
 2020/08/07	  491.00	  498.80	  472.11	  484.19	        5671711	     481.13	     495.12	           	       0.00	   56717.11	   56946.64	   65419.56	      51.71	      51.71	      51.71	      75.00	      25.00	      50.00	       2.92	     100.00	    -100.00	       0.00	
 2020/08/10	  480.00	  495.00	  469.00	  488.50	        4880499	     481.83	     495.01	           	       0.00	   48804.99	   53811.13	   65139.88	      53.41	      53.41	      53.41	      75.00	      25.00	      50.00	      -1.35	     100.00	    -100.00	       0.00	
 2020/08/11	  485.02	  498.00	  485.01	  486.67	        3816394	     482.29	     494.87	           	       0.00	   38163.94	   48222.70	   63747.57	      52.55	      52.55	      52.55	      75.00	      25.00	      50.00	      15.29	     100.00	    -100.00	       0.00	
 2020/08/12	  486.88	  489.80	  465.00	  475.89	        5293223	     481.68	     494.56	           	       0.00	   52932.23	   48987.54	   56868.44	      47.63	      47.63	      47.63	      75.00	      25.00	      50.00	     -92.99	     100.00	    -100.00	       0.00	
 2020/08/13	  475.90	  478.44	  448.30	  450.55	        8074433	     478.72	     493.83	           	       0.00	   80744.33	   55472.52	   56828.86	      38.40	      38.40	      38.40	      75.00	      25.00	      50.00	    -231.65	     100.00	    -100.00	       0.00	
 2020/08/14	  448.00	  457.56	  438.62	  452.51	        6896836	     476.22	     493.15	           	       0.00	   68968.36	   57922.77	   57434.70	      39.39	      39.39	      39.39	      75.00	      25.00	      50.00	    -193.57	     100.00	    -100.00	       0.00	
 2020/08/17	  457.87	  457.98	  446.37	  456.98	        4256967	     474.39	     492.55	           	       0.00	   42569.67	   56675.71	   55243.41	      41.72	      41.72	      41.72	      75.00	      25.00	      50.00	    -127.34	     100.00	    -100.00	       0.00	
 2020/08/18	  455.10	  469.00	  453.90	  467.40	        4118346	     473.72	     492.13	           	       0.00	   41183.46	   57279.61	   52751.16	      46.92	      46.92	      46.92	      75.00	      25.00	      50.00	     -67.76	     100.00	    -100.00	       0.00	
 2020/08/19	  466.50	  466.50	  448.21	  448.70	        4624894	     471.34	     491.42	           	       0.00	   46248.94	   55942.95	   52465.25	      39.95	      39.95	      39.95	      75.00	      25.00	      50.00	     -86.49	     100.00	    -100.00	       0.00	
 2020/08/20	  451.00	  459.01	  444.28	  449.01	        4055705	     469.21	     490.72	           	       0.00	   40557.05	   47905.50	   51689.01	      40.11	      40.11	      40.11	      75.00	      25.00	      50.00	     -84.70	     100.00	    -100.00	       0.00	
 2020/08/21	  455.00	  458.18	  442.20	  446.01	        4200224	     467.00	     489.98	           	       0.00	   42002.24	   42512.27	   50217.52	      39.00	      39.00	      39.00	      75.00	      25.00	      50.00	     -80.80	     100.00	    -100.00	       0.00	
 2020/08/24	  445.80	  446.80	  433.00	  441.00	        4813346	     464.53	     489.17	           	       0.00	   48133.46	   43625.03	   50150.37	      37.14	      37.14	      37.14	      75.00	      25.00	      50.00	    -107.86	     100.00	    -100.00	       0.00	
 2020/08/25	  441.00	  456.88	  439.04	  447.79	        4753153	     462.93	     488.48	           	       0.00	   47531.53	   44894.64	   51087.13	      41.29	      41.29	      41.29	      75.00	      25.00	      50.00	     -64.33	     100.00	    -100.00	       0.00	
 2020/08/26	  451.18	  466.21	  450.00	  452.00	        5689750	     461.89	     487.88	           	       0.00	   56897.50	   47024.36	   51483.66	      43.79	      43.79	      43.79	      75.00	      25.00	      50.00	     -10.22	     100.00	    -100.00	       0.00	
 2020/08/27	  452.00	  453.91	  441.26	  453.91	        3676454	     461.13	     487.32	           	       0.00	   36764.54	   46265.86	   47085.68	      44.95	      44.95	      44.95	      75.00	      25.00	      50.00	     -46.71	     100.00	    -100.00	       0.00	
 2020/08/28	  454.00	  464.97	  450.00	  462.94	        5042080	     461.30	     486.92	           	       0.00	   50420.80	   47949.57	   45230.92	      50.26	      50.26	      50.26	      75.00	      25.00	      50.00	      88.46	     100.00	    -100.00	       0.00	
 2020/08/31	  469.14	  476.50	  461.01	  467.60	        5832264	     461.90	     486.60	           	       0.00	   58322.64	   49987.40	   46806.21	      52.82	      52.82	      52.82	      75.00	      25.00	      50.00	     173.43	     100.00	    -100.00	       0.00	
 2020/09/01	  468.00	  478.88	  465.15	  468.49	        4498416	     462.53	     486.30	           	       0.00	   44984.16	   49477.93	   47186.29	      53.32	      53.32	      53.32	      75.00	      25.00	      50.00	     149.79	     100.00	    -100.00	       0.00	
 2020/09/02	  469.10	  472.40	  455.00	  457.50	        4887170	     462.05	     485.82	           	       0.00	   48871.70	   47872.77	   47448.56	      46.65	      46.65	      46.65	      75.00	      25.00	      50.00	      51.70	     100.00	    -100.00	       0.00	
 2020/09/03	  457.50	  458.85	  448.05	  451.00	        5084535	     461.00	     485.25	           	       0.00	   50845.35	   50688.93	   48477.39	      43.17	      43.17	      43.17	      75.00	      25.00	      50.00	     -23.75	     100.00	    -100.00	       0.00	
 2020/09/04	  440.35	  445.00	  427.18	  434.00	        6730227	     458.43	     484.40	           	       0.00	   67302.27	   54065.23	   51007.39	      35.59	      35.59	      35.59	      75.00	      25.00	      50.00	    -148.03	     100.00	    -100.00	       0.00	
 2020/09/07	  432.93	  436.33	  405.11	  406.00	        9578465	     453.43	     483.10	           	       0.00	   95784.65	   61557.63	   55772.52	      27.05	      27.05	      27.05	      75.00	      25.00	      50.00	    -212.22	     100.00	    -100.00	       0.00	
 2020/09/08	  409.86	  423.38	  406.45	  422.65	        5828728	     450.50	     482.10	           	       0.00	   58287.28	   64218.25	   56848.09	      36.87	      36.87	      36.87	      75.00	      25.00	      50.00	    -146.99	     100.00	    -100.00	       0.00	
 2020/09/09	  413.52	  420.00	  407.00	  411.20	        3652979	     446.76	     480.93	           	       0.00	   36529.79	   61749.87	   54811.32	      33.49	      33.49	      33.49	      75.00	      25.00	      50.00	    -130.14	     100.00	    -100.00	       0.00	
 2020/09/10	  416.16	  426.91	  410.20	  411.70	        3600476	     443.42	     479.79	           	       0.00	   36004.76	   58781.75	   54735.34	      33.78	      33.78	      33.78	      75.00	      25.00	      50.00	     -91.14	     100.00	    -100.00	       0.00	
 2020/09/11	  408.99	  415.55	  405.99	  412.91	        3316944	     440.51	     478.68	           	       0.00	   33169.44	   51955.18	   53010.20	      34.53	      34.53	      34.53	      75.00	      25.00	      50.00	     -87.87	     100.00	    -100.00	       0.00	
 2020/09/14	  416.60	  417.89	  371.62	  371.62	       15060942	     433.95	     476.91	           	       0.00	  150609.42	   62920.14	   62238.88	      24.27	      24.27	      24.27	      75.00	      25.00	      50.00	    -130.97	     100.00	    -100.00	       0.00	
 2020/09/15	  373.01	  388.60	  357.03	  383.36	       14060413	     429.13	     475.37	           	       0.00	  140604.13	   79383.51	   71800.88	      30.66	      30.66	      30.66	      75.00	      25.00	      50.00	    -132.90	     100.00	    -100.00	       0.00	
 2020/09/16	  372.99	  376.65	  350.51	  361.45	       15202907	     422.69	     473.48	           	       0.00	  152029.06	  102483.36	   82116.62	      26.17	      26.17	      26.17	      75.00	      25.00	      50.00	    -151.05	     100.00	    -100.00	       0.00	
 2020/09/17	  355.11	  367.98	  355.11	  363.00	        6119695	     417.00	     471.66	           	       0.00	   61196.95	  107521.80	   83151.77	      26.99	      26.99	      26.99	      75.00	      25.00	      50.00	    -126.95	     100.00	    -100.00	       0.00	
 2020/09/18	  362.00	  366.90	  347.00	  361.90	        8119221	     411.76	     469.84	           	       0.00	   81192.21	  117126.35	   84540.77	      26.76	      26.76	      26.76	      75.00	      25.00	      50.00	    -107.50	     100.00	    -100.00	       0.00	
 2020/09/21	  369.18	  375.50	  364.01	  365.81	        6783341	     407.38	     468.12	           	       0.00	   67833.41	  100571.15	   81745.65	      29.12	      29.12	      29.12	      75.00	      25.00	      50.00	     -68.79	     100.00	    -100.00	       0.00	
 2020/09/22	  360.41	  375.23	  360.31	  368.98	        4606370	     403.72	     466.48	           	       0.00	   46063.70	   81663.06	   80523.29	      31.08	      31.08	      31.08	      75.00	      25.00	      50.00	     -59.83	     100.00	    -100.00	       0.00	
 2020/09/23	  369.45	  384.95	  366.00	  378.70	        8146434	     401.34	     465.03	           	       0.00	   81464.34	   67550.13	   85016.74	      36.93	      36.93	      36.93	      75.00	      25.00	      50.00	     -27.42	     100.00	    -100.00	       0.00	
 2020/09/24	  376.00	  378.00	  368.05	  369.50	        4142612	     398.31	     463.45	           	       0.00	   41426.12	   63595.96	   85558.88	      33.96	      33.96	      33.96	      75.00	      25.00	      50.00	     -35.52	     100.00	    -100.00	       0.00	
 2020/09/25	  370.01	  372.00	  363.63	  365.70	        3172032	     395.20	     461.84	           	       0.00	   31720.32	   53701.58	   85413.97	      32.77	      32.77	      32.77	      75.00	      25.00	      50.00	     -48.70	     100.00	    -100.00	       0.00	
 2020/09/28	  366.00	  367.98	  358.18	  366.20	        4109919	     392.44	     460.26	           	       0.00	   41099.19	   48354.73	   74462.95	      33.10	      33.10	      33.10	      75.00	      25.00	      50.00	     -58.55	     100.00	    -100.00	       0.00	
 2020/09/29	  367.00	  375.00	  361.21	  371.19	        3421718	     390.42	     458.79	           	       0.00	   34217.18	   45985.43	   63824.25	      36.56	      36.56	      36.56	      75.00	      25.00	      50.00	      -2.57	     100.00	    -100.00	       0.00	
 2020/09/30	  374.80	  383.00	  368.89	  369.64	        4973842	     388.44	     457.31	           	       0.00	   49738.42	   39640.25	   53595.18	      35.93	      35.93	      35.93	      75.00	      25.00	      50.00	      83.98	     100.00	    -100.00	       0.00	
 2020/10/09	  375.01	  378.90	  363.00	  372.00	        5277158	     386.87	     455.90	           	       0.00	   52771.58	   41909.34	   52752.65	      37.71	      37.71	      37.71	      75.00	      25.00	      50.00	      56.70	     100.00	    -100.00	       0.00	
 2020/10/12	  371.68	  387.97	  370.01	  384.40	        7034544	     386.64	     454.72	           	       0.00	   70345.44	   49634.36	   51667.97	      46.26	      46.26	      46.26	      75.00	      25.00	      50.00	     165.59	     100.00	    -100.00	       0.00	
 2020/10/13	  382.00	  400.00	  379.00	  398.00	        6913278	     387.72	     453.78	           	       0.00	   69132.78	   55241.08	   51797.91	      53.85	      53.85	      53.85	      75.00	      25.00	      50.00	     226.89	     100.00	    -100.00	       0.00	
 2020/10/14	  394.11	  396.57	  386.00	  387.00	        4818331	     387.65	     452.68	           	       0.00	   48183.31	   58034.30	   52009.87	      47.89	      47.89	      47.89	      75.00	      25.00	      50.00	     147.71	     100.00	    -100.00	       0.00	
 2020/10/15	  387.11	  389.50	  381.80	  384.97	        3231183	     387.40	     451.56	           	       0.00	   32311.83	   54548.99	   47094.62	      46.84	      46.84	      46.84	      75.00	      25.00	      50.00	      83.79	     100.00	    -100.00	       0.00	
 2020/10/16	  382.45	  386.68	  372.00	  378.58	        3667689	     386.56	     450.35	           	       0.00	   36676.89	   51330.05	   46619.70	      43.58	      43.58	      43.58	      75.00	      25.00	      50.00	      21.14	     100.00	    -100.00	       0.00	
 2020/10/19	  379.00	  380.99	  367.79	  369.00	        3167272	     384.88	     449.01	           	       0.00	   31672.72	   43595.51	   46614.93	      39.12	      39.12	      39.12	      75.00	      25.00	      50.00	     -34.14	     100.00	    -100.00	       0.00	
 2020/10/20	  367.00	  373.80	  365.15	  372.00	        2565645	     383.66	     447.74	           	       0.00	   25656.45	   34900.24	   45070.66	      41.18	      41.18	      41.18	      75.00	      25.00	      50.00	     -52.41	     100.00	    -100.00	       0.00	
 2020/10/21	  370.90	  379.79	  368.03	  371.00	        3152380	     382.45	     446.47	           	       0.00	   31523.80	   31568.34	   44801.32	      40.68	      40.68	      40.68	      75.00	      25.00	      50.00	     -35.65	     100.00	    -100.00	       0.00	
 2020/10/22	  368.61	  370.90	  361.17	  362.00	        4062942	     380.50	     445.07	           	       0.00	   40629.42	   33231.86	   43890.42	      36.35	      36.35	      36.35	      75.00	      25.00	      50.00	    -112.68	     100.00	    -100.00	       0.00	
 2020/10/23	  362.50	  363.43	  325.87	  329.99	       11306125	     375.69	     443.17	  113061.25	       1.00	  113061.25	   48508.73	   49919.39	      25.73	      25.73	      25.73	      75.00	      25.00	      50.00	    -250.01	     100.00	    -100.00	       0.00	
数据来源:通达信
